,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
NM_016463,-1,-1,0,1,-1,1,0,1
AK309642,0,0,0,0,0,1,0,1
NM_001080393,-1,0,0,0,1,1,0,1
NM_001271441,0,1,1,1,0,1,0,1
NR_046240,0,0,1,0,1,1,0,1
NM_001044385,0,0,-1,0,-1,1,0,1
NM_001135586,0,0,1,0,0,1,0,1
NR_024618,0,1,1,1,0,1,0,1
NM_020957,-1,-1,1,-1,-1,1,0,1
XR_243725,-1,0,1,0,0,1,0,1
NM_001080480,-1,-1,0,-1,-1,1,0,1
NM_030636,0,-1,-1,-1,-1,1,0,1
NM_138393,0,-1,1,1,0,1,0,1
NM_002185,0,1,0,0,0,1,0,1
NM_198282,0,1,0,0,0,1,0,1
NR_038848,0,0,0,0,0,1,0,1
NM_012275,0,0,0,0,0,1,0,1
NM_001352,-1,1,0,1,-1,1,0,1
NR_103855,0,0,0,0,0,1,0,1
NM_005197,0,-1,-1,1,-1,1,0,1
NM_024576,-1,0,0,1,-1,1,0,1
NM_003762,0,1,0,1,0,1,0,1
NM_004010,0,0,1,1,-1,1,0,1
NM_170736,0,0,0,0,0,1,0,1
NM_032268,1,1,1,0,1,1,0,1
NR_047498,0,0,0,0,1,1,0,1
NM_014732,-1,1,1,1,1,1,0,1
NM_007118,0,0,0,0,1,1,0,1
NM_170736,0,0,0,0,0,1,0,1
NM_031483,0,-1,-1,0,0,1,0,1
NM_006902,0,1,0,1,1,1,0,1
NM_001198812,0,0,0,0,0,1,0,1
NM_001018104,0,0,1,0,0,1,0,1
NM_015035,-1,0,-1,0,-1,1,0,1
NM_003507,-1,-1,1,1,-1,1,0,1
NM_000195,0,-1,0,1,0,1,0,1
NM_001256272,0,1,1,1,0,1,0,1
NM_015441,0,0,0,-1,0,1,0,1
XR_245324,0,-1,1,1,1,1,0,1
NM_016297,0,1,1,0,0,1,0,1
NM_001105206,0,-1,1,-1,-1,1,0,1
NM_001037341,-1,1,-1,0,-1,1,0,1
NR_038410,0,1,0,1,-1,1,0,1
NM_001270408,-1,-1,0,0,-1,1,0,1
NM_181805,0,-1,-1,0,-1,1,0,1
NM_080593,0,-1,-1,-1,1,1,0,1
NM_198706,0,1,1,0,-1,1,0,1
NM_018291,-1,0,1,1,0,1,0,1
NM_001286823,0,1,1,0,0,1,0,1
NR_104172,0,0,1,-1,0,1,0,1
NR_110702,-1,0,1,1,0,1,0,1
NM_014443,0,0,0,0,0,1,0,1
NM_207375,0,0,0,0,0,1,0,1
NM_152346,0,0,1,0,0,1,0,1
NM_007102,-1,-1,-1,1,-1,1,0,1
NM_002136,0,0,0,0,-1,1,0,1
NM_014790,0,-1,0,1,0,1,0,1
XM_006719676,0,1,0,1,1,1,0,1
NM_198159,-1,1,1,1,1,1,0,1
NM_145015,-1,1,1,1,-1,1,0,1
NR_045126,0,1,1,1,1,1,0,1
NM_000337,-1,1,0,1,1,1,0,1
XR_241537,-1,1,0,1,0,1,0,1
NM_001122679,-1,-1,-1,0,-1,1,0,1
NM_024781,-1,-1,0,-1,1,1,0,1
NM_152432,-1,-1,-1,-1,-1,1,0,1
NM_000435,0,0,0,0,0,1,0,1
BC048339,0,1,0,1,0,1,0,1
NM_001719,0,-1,1,-1,-1,1,0,1
NM_183233,0,1,1,0,0,1,0,1
NM_020962,0,-1,-1,-1,-1,1,0,1
NM_005502,1,-1,0,-1,-1,1,0,1
XR_247063,0,0,0,0,1,1,0,1
NM_032121,-1,1,1,1,1,1,0,1
NR_108061,0,-1,-1,-1,-1,1,0,1
NM_014452,-1,1,1,0,0,1,0,1
NM_198993,0,-1,0,1,-1,1,0,1
XR_247063,0,0,0,0,0,1,0,1
NM_003820,-1,0,0,-1,-1,1,0,1
NM_013357,-1,1,-1,0,-1,1,0,1
AF086044,-1,1,0,1,1,1,0,1
XR_426894,-1,1,0,1,1,1,0,1
NM_004375,0,1,0,0,0,1,0,1
NM_018931,-1,-1,1,-1,-1,1,0,1
NM_207351,0,1,1,1,1,1,0,1
NR_030732,0,0,0,0,0,1,0,1
CQ819097,0,0,0,0,0,1,0,1
NM_004995,-1,-1,1,-1,-1,1,0,1
NM_020379,-1,0,1,1,-1,1,0,1
NM_014759,0,1,1,1,0,1,0,1
NR_028303,-1,1,1,1,0,1,0,1
NM_024593,0,-1,-1,-1,-1,1,0,1
NM_000855,-1,1,1,1,1,1,0,1
NM_000623,1,0,1,1,1,1,0,1
NM_001040455,-1,-1,0,0,-1,1,0,1
NM_000857,0,1,0,1,1,1,0,1
NM_002593,0,0,1,1,1,1,0,1
XR_246526,-1,0,0,0,0,1,0,1
NR_033931,0,0,1,0,0,1,0,1
NR_023389,0,1,1,1,0,1,0,1
NM_003247,-1,1,0,0,-1,1,0,1
NR_034137,0,0,0,0,0,1,0,1
NM_144703,0,0,0,0,-1,1,0,1
XR_108428,-1,-1,-1,1,-1,1,0,1
NM_001007540,0,-1,0,-1,-1,1,0,1
NM_001258008,0,-1,0,0,1,1,0,1
NR_024399,0,1,1,1,1,1,0,1
NM_001039590,0,0,-1,1,0,1,0,1
NM_001256006,-1,1,1,1,0,1,0,1
NR_109876,0,-1,0,-1,-1,1,0,1
NM_001185156,0,0,0,0,0,1,0,1
NM_004438,-1,0,0,1,-1,1,0,1
NM_001257291,1,1,1,1,1,1,0,1
NM_004163,0,1,0,0,1,1,0,1
NM_145267,0,1,1,0,0,1,0,1
NM_000102,0,0,0,0,0,1,0,1
NM_003621,0,1,0,1,1,1,0,1
NM_014988,0,-1,-1,0,-1,1,0,1
NM_002959,0,-1,0,0,-1,1,0,1
NR_033873,1,1,0,1,0,1,0,1
XR_110380,0,0,0,0,0,1,0,1
NM_015672,0,0,0,-1,0,1,0,1
NM_007162,0,1,0,1,0,1,0,1
NM_001130105,0,1,0,1,0,1,0,1
NM_006482,0,0,-1,-1,-1,1,0,1
NM_001136493,0,1,1,1,1,1,0,1
NM_152450,-1,0,-1,-1,-1,1,0,1
NM_015429,-1,0,0,0,0,1,0,1
