,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
MCM7,0,0,0,0,1,-1,0,-1
CDK1,0,0,1,-1,1,-1,0,-1
CLSPN,0,0,0,0,0,-1,0,-1
ZNF337,0,-1,-1,1,-1,-1,0,-1
HIST1H2AI,0,1,1,0,1,-1,0,-1
DIAPH3,0,0,1,-1,1,-1,0,-1
PPP1R14B,1,-1,0,-1,0,-1,0,-1
HMGB3,1,0,0,-1,1,-1,0,-1
ANKRD32,0,-1,-1,1,-1,-1,0,-1
ENSA,0,0,-1,0,1,-1,0,-1
KIF15,0,-1,1,-1,1,-1,0,-1
SNHG1,0,-1,-1,1,0,-1,0,-1
MYBL2,0,0,1,0,1,-1,0,-1
SYTL4,-1,1,-1,0,1,-1,0,-1
lnc-UQCRFS1-9,0,0,0,0,-1,-1,0,-1
FLJ22763,0,0,0,0,-1,-1,0,-1
lnc-NDFIP2-12,0,0,0,0,0,-1,0,-1
SUV39H1,0,1,0,0,1,-1,0,-1
CENPH,0,-1,1,-1,1,-1,0,-1
PSMD5,0,-1,-1,-1,-1,-1,0,-1
GHITM,0,1,0,1,0,-1,0,-1
FBXO44,0,1,1,1,0,-1,0,-1
GZF1,0,0,0,0,0,-1,0,-1
RBM38,0,0,0,0,-1,-1,0,-1
METAP2,0,0,-1,0,0,-1,0,-1
LOC102725199,-1,-1,-1,1,-1,-1,0,-1
DONSON,0,0,1,0,0,-1,0,-1
MAPKAP1,1,-1,-1,-1,0,-1,0,-1
DUSP22,0,0,0,-1,-1,-1,0,-1
LINC00941,0,-1,0,0,1,-1,0,-1
IDH3A,0,1,0,1,0,-1,0,-1
HIST1H2BF,0,0,0,-1,-1,-1,0,-1
TMPO,0,0,0,0,1,-1,0,-1
NUP35,0,-1,0,0,0,-1,0,-1
CHRNA5,0,0,0,0,0,-1,0,-1
UHRF1,0,0,-1,-1,-1,-1,0,-1
USP3,0,-1,-1,0,0,-1,0,-1
FBXO5,1,-1,1,-1,0,-1,0,-1
SMAGP,1,0,0,0,1,-1,0,-1
POLR1E,1,-1,0,0,0,-1,0,-1
C4orf46,0,-1,0,-1,0,-1,0,-1
SNORD47,0,-1,-1,-1,0,-1,0,-1
SMARCB1,0,-1,-1,-1,0,-1,0,-1
IL2RB,-1,0,0,0,1,-1,0,-1
MSMO1,1,-1,-1,-1,0,-1,0,-1
MTHFD1L,0,0,0,0,0,-1,0,-1
EXOSC2,0,-1,0,0,0,-1,0,-1
GFM2,0,0,0,0,0,-1,0,-1
OLAH,0,0,0,0,0,-1,0,-1
ZSCAN10,0,0,0,0,0,-1,0,-1
SMKR1,1,1,1,0,0,-1,0,-1
GREM1,0,0,0,1,1,-1,0,-1
SNORD86,0,-1,0,-1,0,-1,0,-1
FN3KRP,0,0,0,0,0,-1,0,-1
ALKBH3,0,-1,0,0,0,-1,0,-1
HMGN4,0,0,0,-1,0,-1,0,-1
CKS1B,0,-1,0,-1,0,-1,0,-1
DGCR8,0,0,0,0,1,-1,0,-1
TMCC3,-1,1,-1,1,1,-1,0,-1
LIN28B,0,1,0,0,0,-1,0,-1
CBX4,0,-1,-1,-1,-1,-1,0,-1
DCLRE1B,0,0,0,0,0,-1,0,-1
CADM1,-1,0,-1,0,-1,-1,0,-1
CENPK,0,0,0,-1,1,-1,0,-1
PSMC3IP,0,0,1,0,1,-1,0,-1
COBLL1,0,-1,-1,-1,-1,-1,0,-1
RAD51AP1,0,0,0,0,1,-1,0,-1
CHMP1B2P,0,0,0,0,0,-1,0,-1
NCAPG2,0,0,0,0,1,-1,0,-1
TTC29,0,-1,0,-1,-1,-1,0,-1
PRKACB,-1,0,-1,0,-1,-1,0,-1
HIST1H3I,0,0,1,-1,1,-1,0,-1
TTK,0,0,1,0,1,-1,0,-1
KATNBL1,0,0,0,0,0,-1,0,-1
LOC389831,0,-1,-1,-1,0,-1,0,-1
HMGN2,0,0,0,0,-1,-1,0,-1
SNORA10,0,-1,-1,-1,0,-1,0,-1
RRP15,0,-1,0,-1,0,-1,0,-1
MT1E,-1,1,0,1,1,-1,0,-1
LOC729860,-1,1,-1,1,1,-1,0,-1
ANLN,0,-1,-1,0,-1,-1,0,-1
MMS22L,0,-1,0,-1,0,-1,0,-1
RNF44,0,-1,0,0,-1,-1,0,-1
AUNIP,0,0,1,1,1,-1,0,-1
POGK,0,0,0,-1,0,-1,0,-1
MKNK2,0,1,1,1,0,-1,0,-1
SPRR2E,0,0,0,0,0,-1,0,-1
ZGRF1,0,0,0,0,1,-1,0,-1
CAPN15,0,-1,0,0,1,-1,0,-1
CTSL,0,0,0,-1,0,-1,0,-1
POFUT1,0,0,0,-1,0,-1,0,-1
RFC3,0,0,0,0,1,-1,0,-1
ERCC6L,0,0,0,0,0,-1,0,-1
INTS7,0,0,-1,-1,0,-1,0,-1
WHSC1,0,0,0,0,0,-1,0,-1
SETD6,0,-1,0,1,-1,-1,0,-1
LMO7DN,0,0,0,1,1,-1,0,-1
RPS6KA5,-1,-1,-1,1,-1,-1,0,-1
CDCA7,0,0,-1,0,0,-1,0,-1
HAUS7,0,0,0,0,1,-1,0,-1
E2F8,1,-1,0,-1,0,-1,0,-1
lnc-CHADL-1,0,1,1,1,0,-1,0,-1
UBL7-AS1,0,0,1,0,1,-1,0,-1
POLE2,0,0,1,0,1,-1,0,-1
FXN,0,0,0,-1,0,-1,0,-1
MT1B,-1,0,0,0,1,-1,0,-1
SLC19A1,0,0,0,0,0,-1,0,-1
TP73-AS1,0,0,0,0,0,-1,0,-1
SPRR2A,0,0,0,0,0,-1,0,-1
PTPRF,1,-1,-1,-1,-1,-1,0,-1
XLOC_l2_014697,0,-1,-1,-1,-1,-1,0,-1
EPRS,0,0,-1,0,1,-1,0,-1
MCM10,0,0,1,0,1,-1,0,-1
NQO1,0,0,1,0,1,-1,0,-1
HCG18,0,-1,-1,-1,0,-1,0,-1
TRIM34,0,0,0,-1,-1,-1,0,-1
STK24,0,0,0,0,0,-1,0,-1
GPN1,1,-1,0,-1,0,-1,0,-1
POLR1B,0,0,0,-1,0,-1,0,-1
ZWILCH,0,-1,0,-1,1,-1,0,-1
MORC1,0,0,0,0,0,-1,0,-1
PLK4,0,0,0,0,1,-1,0,-1
TMEM71,0,0,-1,0,0,-1,0,-1
C3orf52,1,0,0,0,1,-1,0,-1
HNRNPH1,0,-1,0,0,0,-1,0,-1
KIF23,0,0,1,-1,1,-1,0,-1
TXN,0,0,0,0,0,-1,0,-1
HOXB9,0,0,0,0,0,-1,0,-1
SECISBP2,0,0,-1,-1,0,-1,0,-1
RAN,0,0,1,0,1,-1,0,-1
lnc-RP11-17M16.1.1-1,0,0,1,0,1,-1,0,-1
ZC3HAV1,0,0,-1,-1,0,-1,0,-1
XPOT,0,-1,-1,-1,1,-1,0,-1
PLEKHH1,-1,0,0,1,0,-1,0,-1
PER2,-1,0,-1,1,0,-1,0,-1
EPB41L4B,1,1,1,1,0,-1,0,-1
PPA1,1,-1,-1,0,0,-1,0,-1
CASC5,0,0,1,-1,1,-1,0,-1
PRSS3,0,1,0,1,1,-1,0,-1
PECR,0,0,1,0,0,-1,0,-1
SLC38A2,0,0,0,0,1,-1,0,-1
DLC1,0,-1,-1,-1,-1,-1,0,-1
WEE1,0,-1,-1,-1,-1,-1,0,-1
MSH2,-1,0,1,0,0,-1,0,-1
CENPM,0,-1,1,0,1,-1,0,-1
BAG1,1,0,0,0,1,-1,0,-1
ALG10,0,0,0,0,0,-1,0,-1
MB21D2,-1,1,0,1,1,-1,0,-1
XLOC_l2_007595,0,0,0,0,0,-1,0,-1
MYCL,-1,1,1,0,0,-1,0,-1
APOBEC3B,1,0,1,0,1,-1,0,-1
DGKG,-1,1,0,1,1,-1,0,-1
COQ3,0,0,1,1,1,-1,0,-1
ASCC1,0,0,0,0,0,-1,0,-1
XLOC_l2_004595,-1,-1,-1,0,-1,-1,0,-1
PPA1,1,-1,-1,0,0,-1,0,-1
FLJ43315,0,0,-1,0,0,-1,0,-1
ZNF337,0,-1,-1,0,-1,-1,0,-1
PMS1,0,-1,0,0,0,-1,0,-1
FGFRL1,0,-1,-1,0,-1,-1,0,-1
KIF20B,0,0,0,0,1,-1,0,-1
S100PBP,0,0,0,0,0,-1,0,-1
CDC25A,0,0,0,0,1,-1,0,-1
POLQ,0,0,1,0,1,-1,0,-1
GUSBP2,0,0,-1,0,0,-1,0,-1
lnc-GOLGA8J-3,1,1,1,0,1,-1,0,-1
HIST1H3J,0,0,1,-1,0,-1,0,-1
MOK,0,-1,-1,-1,-1,-1,0,-1
TP73-AS1,0,0,0,0,0,-1,0,-1
EML2,0,0,0,1,0,-1,0,-1
lnc-SERPINC1-1,0,-1,-1,-1,0,-1,0,-1
NTN4,-1,1,0,0,1,-1,0,-1
PCGF6,0,-1,-1,0,0,-1,0,-1
CCDC15,0,-1,-1,-1,-1,-1,0,-1
CHML,0,0,-1,-1,0,-1,0,-1
C19orf57,0,-1,0,-1,1,-1,0,-1
LRRC42,0,0,0,-1,0,-1,0,-1
NBN,0,-1,-1,-1,0,-1,0,-1
TOR4A,1,0,0,0,0,-1,0,-1
HAUS8,0,0,1,0,1,-1,0,-1
CEP128,0,-1,-1,0,0,-1,0,-1
SLC19A1,0,0,1,0,1,-1,0,-1
HYOU1,0,0,0,0,1,-1,0,-1
GULP1,0,0,-1,-1,0,-1,0,-1
PRSS3P2,0,1,0,1,1,-1,0,-1
DDX11,0,0,0,0,0,-1,0,-1
MT1E,-1,1,0,1,0,-1,0,-1
UBIAD1,0,0,1,-1,0,-1,0,-1
CCDC117,0,-1,-1,0,0,-1,0,-1
LYPLA1,0,0,-1,0,1,-1,0,-1
MFNG,0,1,0,0,0,-1,0,-1
NASP,-1,-1,-1,0,0,-1,0,-1
NAP1L4,0,0,0,0,1,-1,0,-1
ZNF112,0,-1,1,-1,-1,-1,0,-1
DNAAF3,-1,-1,-1,-1,-1,-1,0,-1
FANCA,0,0,0,0,1,-1,0,-1
LINC00618,0,-1,-1,-1,-1,-1,0,-1
NSMCE4A,0,-1,-1,0,0,-1,0,-1
C9orf40,1,1,1,1,1,-1,0,-1
TTC29,0,-1,0,-1,-1,-1,0,-1
TMEM71,0,0,-1,0,-1,-1,0,-1
CLEC2D,0,-1,0,0,0,-1,0,-1
SLC38A1,1,1,-1,1,1,-1,0,-1
lnc-TBC1D12-1,0,-1,0,0,0,-1,0,-1
LOC389831,0,-1,-1,-1,0,-1,0,-1
CHEK1,0,-1,0,-1,1,-1,0,-1
AP1S1,1,1,1,0,1,-1,0,-1
ANGPTL4,1,-1,-1,-1,-1,-1,0,-1
SETD7,0,-1,0,-1,0,-1,0,-1
LIMK2,0,0,1,0,0,-1,0,-1
MFI2,0,0,1,0,0,-1,0,-1
SPRR2D,0,0,0,0,0,-1,0,-1
CNIH1,0,0,0,0,0,-1,0,-1
SGCG,0,0,0,-1,0,-1,0,-1
ARG2,0,1,1,1,1,-1,0,-1
LONRF1,0,-1,-1,-1,0,-1,0,-1
XLOC_l2_003293,-1,1,0,0,0,-1,0,-1
CCNE2,-1,1,1,0,0,-1,0,-1
LARP6,0,0,0,0,0,-1,0,-1
lnc-FAM55B-1,0,-1,-1,0,-1,-1,0,-1
DLGAP1-AS2,-1,-1,-1,-1,-1,-1,0,-1
VKORC1L1,0,0,1,0,0,-1,0,-1
FCHSD2,0,0,-1,-1,0,-1,0,-1
CDYL2,1,1,-1,1,1,-1,0,-1
SUV39H2,0,-1,-1,-1,0,-1,0,-1
MINA,0,1,0,1,1,-1,0,-1
S100A11,0,0,0,-1,0,-1,0,-1
ING3,-1,-1,0,-1,0,-1,0,-1
TOP2A,0,-1,1,-1,1,-1,0,-1
SERPINE1,1,-1,-1,-1,1,-1,0,-1
ORC1,0,0,0,0,0,-1,0,-1
GOLGA8A,0,0,-1,1,0,-1,0,-1
ZNF75A,-1,-1,-1,0,-1,-1,0,-1
DIAPH3,0,0,1,0,1,-1,0,-1
NBR2,0,0,0,0,-1,-1,0,-1
CHAC1,0,0,0,0,0,-1,0,-1
CCPG1,0,0,0,0,0,-1,0,-1
EXPH5,1,-1,-1,1,-1,-1,0,-1
CEP128,0,-1,0,0,0,-1,0,-1
SNORA84,0,0,-1,0,0,-1,0,-1
CLSTN3,0,1,1,1,1,-1,0,-1
RRM2,0,0,1,-1,1,-1,0,-1
HNRNPA2B1,1,-1,-1,0,1,-1,0,-1
MRFAP1,0,-1,0,0,0,-1,0,-1
SOX5,0,1,-1,-1,0,-1,0,-1
BARD1,0,-1,-1,-1,-1,-1,0,-1
ZNF367,0,0,1,0,0,-1,0,-1
PHACTR4,0,-1,-1,0,0,-1,0,-1
PRPS1,0,0,-1,0,1,-1,0,-1
RPS4X,0,0,-1,-1,0,-1,0,-1
DSCC1,0,0,0,-1,0,-1,0,-1
FAM43B,0,1,1,1,-1,-1,0,-1
GJB2,-1,0,1,1,0,-1,0,-1
ELOVL7,-1,1,0,1,1,-1,0,-1
LOC100129931,0,0,0,0,0,-1,0,-1
ADCK2,0,1,1,0,0,-1,0,-1
CDC7,0,1,1,1,1,-1,0,-1
ANKFN1,0,-1,-1,-1,-1,-1,0,-1
XLOC_l2_000018,0,0,0,0,0,-1,0,-1
ESCO2,0,0,1,-1,1,-1,0,-1
ZGRF1,0,-1,0,0,1,-1,0,-1
PPAP2C,1,0,1,1,1,-1,0,-1
GBA2,0,0,0,0,1,-1,0,-1
PLD6,-1,1,0,1,-1,-1,0,-1
KCNS1,0,0,1,0,0,-1,0,-1
EID3,0,1,0,0,0,-1,0,-1
HDHD1,0,0,-1,-1,0,-1,0,-1
ZXDC,0,0,0,0,1,-1,0,-1
MYBL1,0,1,1,0,1,-1,0,-1
EEF2,0,-1,-1,0,0,-1,0,-1
HIST1H4A,0,0,1,0,1,-1,0,-1
ALDH1B1,0,0,0,-1,0,-1,0,-1
KRT222,0,0,0,1,0,-1,0,-1
KIF4A,1,-1,-1,-1,0,-1,0,-1
SAMD12,0,1,1,1,1,-1,0,-1
HIST1H4C,0,0,1,0,0,-1,0,-1
FAM72A,0,0,0,0,0,-1,0,-1
DUSP5,1,-1,0,0,1,-1,0,-1
TCF19,0,0,1,0,1,-1,0,-1
UNC13D,0,1,0,0,1,-1,0,-1
SLCO4A1,1,1,0,1,-1,-1,0,-1
lnc-KCNMB4-1,0,0,-1,0,0,-1,0,-1
FAM64A,0,0,1,0,1,-1,0,-1
DRP2,0,1,1,0,1,-1,0,-1
STK32A,0,0,0,0,1,-1,0,-1
EMC3-AS1,0,0,0,0,1,-1,0,-1
OR7E12P,0,-1,1,0,0,-1,0,-1
AIDA,0,0,-1,0,0,-1,0,-1
LRRC15,0,0,1,0,0,-1,0,-1
LOC101927501,0,0,0,0,0,-1,0,-1
MTFR2,0,-1,0,-1,1,-1,0,-1
EEF1A1,0,-1,-1,-1,-1,-1,0,-1
CCDC152,1,0,0,0,0,-1,0,-1
lnc-TBC1D12-1,0,-1,-1,0,0,-1,0,-1
FEN1,0,0,0,1,1,-1,0,-1
PM20D2,1,0,0,-1,-1,-1,0,-1
ZDHHC11,-1,1,-1,1,0,-1,0,-1
PVT1,0,0,1,-1,1,-1,0,-1
RGAG1,0,0,-1,0,0,-1,0,-1
PPIP5K1,0,1,1,1,1,-1,0,-1
SMC2,0,-1,-1,-1,0,-1,0,-1
EIF4G2,0,0,0,0,1,-1,0,-1
NRIP3,0,1,0,1,1,-1,0,-1
PFAS,0,-1,0,-1,1,-1,0,-1
UHRF2,-1,-1,-1,-1,-1,-1,0,-1
PSAT1,0,-1,-1,-1,-1,-1,0,-1
DDIAS,0,0,0,-1,1,-1,0,-1
ETV5,-1,-1,0,-1,-1,-1,0,-1
KRT33B,0,0,0,0,0,-1,0,-1
CANT1,0,0,0,-1,0,-1,0,-1
PITRM1,0,0,0,1,0,-1,0,-1
CHAF1A,0,0,0,0,1,-1,0,-1
ALOX5AP,1,0,0,-1,-1,-1,0,-1
GTPBP2,0,0,0,0,0,-1,0,-1
FUT1,0,0,0,1,0,-1,0,-1
BEND7,0,0,-1,0,0,-1,0,-1
AK2,0,-1,0,-1,0,-1,0,-1
ECHDC2,-1,-1,-1,0,-1,-1,0,-1
CALCA,0,0,0,0,1,-1,0,-1
RNF185,0,-1,-1,-1,0,-1,0,-1
lnc-RBM11-1,0,0,1,1,0,-1,0,-1
CASP2,1,0,1,-1,0,-1,0,-1
HIST1H4L,0,0,0,0,0,-1,0,-1
SH3BGR,1,1,1,0,1,-1,0,-1
FAM107B,0,1,-1,0,0,-1,0,-1
CEP152,0,0,1,0,1,-1,0,-1
CYSRT1,0,0,1,0,0,-1,0,-1
NOL9,0,0,0,0,0,-1,0,-1
MCM8,0,0,1,0,1,-1,0,-1
TTC4,0,0,0,0,0,-1,0,-1
RDH12,0,0,0,1,0,-1,0,-1
SLC38A1,1,1,-1,1,1,-1,0,-1
RNASEH1-AS1,1,-1,0,-1,0,-1,0,-1
CYP27B1,0,0,0,-1,1,-1,0,-1
ERI1,1,-1,0,0,0,-1,0,-1
KIFC1,0,0,1,0,1,-1,0,-1
TNFRSF12A,1,-1,1,-1,-1,-1,0,-1
POLE,0,1,1,1,0,-1,0,-1
FXN,0,0,0,0,0,-1,0,-1
MAT2A,0,0,0,0,0,-1,0,-1
OIP5,0,-1,1,-1,1,-1,0,-1
MTHFD1L,0,-1,0,0,1,-1,0,-1
CAV2,0,0,1,-1,1,-1,0,-1
BUB1,1,0,1,0,1,-1,0,-1
YEATS4,0,0,0,0,-1,-1,0,-1
SLC35G2,1,1,1,1,1,-1,0,-1
UBE2N,0,1,0,0,0,-1,0,-1
NCOR1,0,0,0,0,0,-1,0,-1
XPO5,0,-1,0,-1,0,-1,0,-1
CKAP2L,0,0,1,-1,1,-1,0,-1
USP37,0,0,0,0,-1,-1,0,-1
C10orf2,1,-1,0,-1,0,-1,0,-1
PHF19,0,-1,0,-1,0,-1,0,-1
MXD1,1,0,0,0,0,-1,0,-1
GART,0,0,0,0,1,-1,0,-1
ABCE1,0,-1,-1,-1,-1,-1,0,-1
MRFAP1,0,-1,0,0,0,-1,0,-1
CHTF8,0,-1,0,0,0,-1,0,-1
GLUL,-1,-1,-1,0,-1,-1,0,-1
LOC102724640,0,-1,-1,0,-1,-1,0,-1
KCNMA1,0,0,0,0,1,-1,0,-1
MCL1,0,-1,-1,-1,0,-1,0,-1
MIR503HG,1,0,0,0,0,-1,0,-1
USP40,0,0,0,-1,0,-1,0,-1
