,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
A_21_P0013556,0,-1,-1,-1,0,0,-1,0
A_24_P122403,0,0,-1,0,0,0,-1,0
A_23_P253932,0,0,1,0,0,0,-1,0
A_22_P00020312,1,-1,1,-1,1,0,-1,0
A_24_P273143,1,-1,0,-1,1,0,-1,0
A_23_P115215,0,0,-1,0,0,0,-1,0
A_23_P12062,0,0,0,0,0,0,-1,0
A_33_P3288180,0,0,0,0,1,0,-1,0
A_33_P3386364,1,1,1,0,0,0,-1,0
A_23_P55515,-1,0,0,0,0,0,-1,0
A_23_P126486,-1,-1,-1,1,-1,0,-1,0
A_23_P122624,0,-1,0,0,0,0,-1,0
A_33_P3355503,0,0,1,0,1,0,-1,0
A_32_P725218,0,0,0,0,0,0,-1,0
A_23_P215634,1,1,-1,-1,1,0,-1,0
A_33_P3263523,0,0,0,0,0,0,-1,0
A_23_P95823,0,-1,0,-1,0,0,-1,0
A_23_P25433,0,1,0,0,0,0,-1,0
A_33_P3389148,0,0,0,0,0,0,-1,0
A_23_P112478,1,-1,-1,-1,0,0,-1,0
A_23_P38011,0,-1,0,0,0,0,-1,0
A_22_P00013349,1,0,0,0,1,0,-1,0
A_23_P80336,0,-1,0,-1,1,0,-1,0
A_23_P320658,0,0,0,0,0,0,-1,0
A_23_P138271,0,0,0,0,0,0,-1,0
A_32_P11230,0,-1,-1,-1,0,0,-1,0
A_23_P143845,0,-1,0,-1,-1,0,-1,0
A_24_P236091,0,1,-1,1,-1,0,-1,0
A_23_P410859,-1,0,0,0,1,0,-1,0
A_21_P0010575,0,-1,-1,-1,0,0,-1,0
A_23_P148484,0,0,-1,0,0,0,-1,0
A_23_P137209,0,0,0,0,1,0,-1,0
A_23_P26358,-1,0,0,1,-1,0,-1,0
A_23_P119141,0,0,0,0,1,0,-1,0
A_23_P65712,0,0,0,0,0,0,-1,0
A_23_P59877,0,0,1,1,0,0,-1,0
A_23_P64343,0,0,0,1,1,0,-1,0
A_23_P36157,1,0,0,0,1,0,-1,0
A_24_P56052,-1,0,0,0,0,0,-1,0
A_23_P122116,0,-1,1,0,1,0,-1,0
A_23_P208847,0,0,0,0,1,0,-1,0
A_23_P15174,1,0,1,1,0,0,-1,0
A_33_P3220698,1,0,1,0,0,0,-1,0
A_21_P0011081,0,0,1,-1,1,0,-1,0
A_21_P0010267,0,0,0,0,-1,0,-1,0
A_23_P17287,0,0,1,0,0,0,-1,0
A_23_P106694,0,1,1,0,0,0,-1,0
A_33_P3254756,0,-1,0,-1,0,0,-1,0
A_23_P207675,0,0,0,0,-1,0,-1,0
A_19_P00318409,-1,-1,-1,0,-1,0,-1,0
A_23_P420551,0,1,-1,0,0,0,-1,0
A_33_P3311170,0,0,0,0,0,0,-1,0
A_23_P349928,0,0,0,0,0,0,-1,0
A_24_P253215,0,0,0,-1,0,0,-1,0
A_23_P83939,0,-1,0,-1,0,0,-1,0
A_23_P205007,0,-1,0,0,0,0,-1,0
A_33_P3374723,-1,-1,-1,-1,0,0,-1,0
A_22_P00012088,0,1,1,1,0,0,-1,0
A_21_P0010891,1,-1,-1,-1,0,0,-1,0
A_33_P3336617,0,-1,0,-1,-1,0,-1,0
A_21_P0000781,-1,-1,0,1,-1,0,-1,0
A_23_P210358,-1,0,1,0,0,0,-1,0
A_23_P314760,0,1,1,1,1,0,-1,0
A_23_P119337,1,0,1,0,1,0,-1,0
A_21_P0005309,0,0,0,1,0,0,-1,0
A_21_P0000211,0,-1,-1,-1,-1,0,-1,0
A_33_P3359413,0,1,0,0,0,0,-1,0
A_23_P102770,0,0,0,0,0,0,-1,0
A_23_P113317,0,1,1,1,-1,0,-1,0
A_24_P107897,0,0,1,1,0,0,-1,0
A_33_P3227324,0,0,0,0,0,0,-1,0
A_33_P3327847,0,-1,0,-1,0,0,-1,0
A_23_P218463,1,-1,-1,-1,0,0,-1,0
A_23_P22915,0,0,0,0,0,0,-1,0
A_33_P3249439,0,-1,0,0,0,0,-1,0
A_23_P218158,0,-1,0,-1,-1,0,-1,0
A_23_P119964,0,-1,-1,-1,0,0,-1,0
A_23_P164341,0,1,0,1,0,0,-1,0
A_22_P00007897,0,0,0,1,0,0,-1,0
A_24_P127121,0,-1,-1,-1,0,0,-1,0
A_33_P3292919,0,0,0,1,0,0,-1,0
A_23_P122216,0,-1,-1,-1,-1,0,-1,0
A_23_P256148,0,0,0,0,0,0,-1,0
A_33_P3230688,0,0,0,0,0,0,-1,0
A_23_P256021,0,-1,-1,0,0,0,-1,0
A_33_P3238976,0,0,-1,0,0,0,-1,0
A_23_P133227,0,-1,0,0,0,0,-1,0
A_21_P0011068,0,0,0,0,-1,0,-1,0
A_23_P114084,0,-1,1,0,0,0,-1,0
A_23_P383435,0,0,0,0,0,0,-1,0
A_23_P142708,0,0,0,-1,0,0,-1,0
A_23_P250294,0,1,1,1,1,0,-1,0
A_23_P217475,0,0,-1,-1,-1,0,-1,0
A_33_P3230037,0,0,-1,1,0,0,-1,0
A_24_P204214,0,0,-1,1,0,0,-1,0
A_33_P3309039,0,0,0,0,0,0,-1,0
A_24_P24724,0,-1,0,-1,0,0,-1,0
A_33_P3248900,0,-1,-1,-1,0,0,-1,0
A_23_P136058,0,1,1,1,1,0,-1,0
A_21_P0001705,0,1,0,0,1,0,-1,0
A_23_P119698,0,1,0,0,1,0,-1,0
A_24_P140204,-1,1,0,1,0,0,-1,0
A_33_P3396612,0,-1,0,0,0,0,-1,0
A_23_P122443,0,0,0,0,1,0,-1,0
A_33_P3218760,0,-1,-1,0,0,0,-1,0
A_23_P121182,0,-1,-1,0,0,0,-1,0
A_33_P3294392,0,0,0,0,0,0,-1,0
A_23_P30254,0,0,-1,-1,-1,0,-1,0
A_21_P0014385,-1,-1,-1,-1,0,0,-1,0
A_24_P273253,1,1,0,0,0,0,-1,0
A_23_P123905,0,0,0,0,0,0,-1,0
A_33_P3522525,0,0,1,0,1,0,-1,0
A_21_P0013270,0,0,-1,1,0,0,-1,0
A_33_P3210079,0,0,0,0,1,0,-1,0
A_32_P137035,0,0,0,-1,0,0,-1,0
A_33_P3336925,-1,0,-1,-1,-1,0,-1,0
A_23_P258093,0,0,1,0,0,0,-1,0
A_23_P215525,0,0,1,-1,0,0,-1,0
A_23_P46455,0,1,0,1,0,0,-1,0
A_23_P89199,0,1,0,1,1,0,-1,0
A_23_P84344,-1,1,1,1,1,0,-1,0
A_23_P21162,0,-1,0,-1,-1,0,-1,0
A_23_P93750,1,-1,0,-1,0,0,-1,0
A_23_P37654,0,0,-1,0,-1,0,-1,0
A_22_P00015288,0,0,0,0,0,0,-1,0
A_23_P43226,0,0,-1,0,0,0,-1,0
A_23_P104762,-1,-1,-1,-1,-1,0,-1,0
A_23_P27584,0,1,1,0,-1,0,-1,0
A_23_P209904,-1,-1,0,-1,-1,0,-1,0
A_33_P3258141,0,1,0,0,0,0,-1,0
A_33_P3353672,0,0,0,0,-1,0,-1,0
A_21_P0012080,1,-1,-1,-1,-1,0,-1,0
A_21_P0013300,0,0,-1,0,-1,0,-1,0
A_33_P3278435,0,-1,0,-1,0,0,-1,0
A_24_P366457,0,-1,0,-1,-1,0,-1,0
A_23_P78685,0,1,0,0,1,0,-1,0
A_24_P391104,0,0,0,0,-1,0,-1,0
A_23_P52298,1,0,1,-1,1,0,-1,0
A_23_P84782,0,1,1,0,0,0,-1,0
A_23_P80648,0,0,0,0,0,0,-1,0
A_23_P208961,0,1,1,0,0,0,-1,0
A_33_P3289218,1,0,0,1,0,0,-1,0
A_23_P87560,0,1,1,1,0,0,-1,0
A_23_P74269,0,1,1,0,1,0,-1,0
A_23_P23765,0,-1,0,-1,0,0,-1,0
A_22_P00025650,0,0,0,0,0,0,-1,0
A_23_P16683,0,0,0,0,0,0,-1,0
A_24_P145911,0,0,0,0,1,0,-1,0
A_23_P100868,0,-1,-1,-1,1,0,-1,0
A_33_P3246804,0,0,1,0,0,0,-1,0
A_23_P32615,0,0,0,0,0,0,-1,0
A_23_P50839,0,0,0,0,0,0,-1,0
A_19_P00319525,0,-1,-1,0,-1,0,-1,0
A_23_P392222,1,-1,0,-1,0,0,-1,0
A_24_P220618,0,0,0,0,0,0,-1,0
A_23_P27840,0,0,0,0,0,0,-1,0
A_23_P24384,0,0,1,1,-1,0,-1,0
A_23_P74950,0,1,1,0,1,0,-1,0
A_23_P169470,0,1,0,0,-1,0,-1,0
A_23_P214876,0,-1,0,1,0,0,-1,0
A_33_P3233030,0,-1,0,0,-1,0,-1,0
A_33_P3264746,0,0,-1,0,0,0,-1,0
A_33_P3223980,0,0,0,-1,0,0,-1,0
A_33_P3422248,0,0,0,0,0,0,-1,0
A_23_P409386,0,1,0,1,0,0,-1,0
A_23_P26777,0,0,0,0,-1,0,-1,0
A_33_P3318946,-1,1,1,1,0,0,-1,0
A_23_P16573,-1,0,0,0,0,0,-1,0
A_22_P00015897,0,-1,-1,0,-1,0,-1,0
A_33_P3359071,0,0,0,1,0,0,-1,0
A_33_P3230399,0,0,0,0,-1,0,-1,0
A_23_P312863,0,0,0,-1,-1,0,-1,0
A_23_P108761,0,1,1,0,0,0,-1,0
A_23_P138253,0,0,0,-1,0,0,-1,0
A_23_P41588,0,-1,0,0,-1,0,-1,0
A_33_P3218138,0,1,1,0,1,0,-1,0
A_23_P66872,0,0,0,-1,0,0,-1,0
A_32_P182156,0,0,0,0,0,0,-1,0
A_33_P3251538,0,0,0,0,0,0,-1,0
A_22_P00017460,0,1,1,0,0,0,-1,0
A_24_P706340,-1,1,1,1,1,0,-1,0
A_32_P109572,0,0,0,0,0,0,-1,0
A_24_P135406,-1,0,0,0,0,0,-1,0
A_33_P3411925,0,0,1,1,0,0,-1,0
A_33_P3382105,0,0,-1,1,0,0,-1,0
A_21_P0010899,1,-1,-1,-1,-1,0,-1,0
A_23_P171117,0,-1,0,-1,0,0,-1,0
A_33_P3743508,0,0,-1,0,-1,0,-1,0
A_33_P3256344,0,0,-1,1,0,0,-1,0
A_32_P151875,0,0,-1,0,-1,0,-1,0
A_23_P67162,0,1,0,1,0,0,-1,0
A_23_P127150,0,0,0,0,0,0,-1,0
A_33_P3297517,0,-1,0,0,1,0,-1,0
A_21_P0000262,0,1,1,0,0,0,-1,0
A_23_P334751,0,0,-1,0,0,0,-1,0
A_33_P3375476,0,-1,-1,-1,-1,0,-1,0
A_33_P3531828,0,-1,-1,0,0,0,-1,0
A_24_P416660,0,0,0,0,0,0,-1,0
A_23_P214079,0,-1,-1,-1,-1,0,-1,0
A_33_P3251093,-1,0,0,1,0,0,-1,0
A_23_P133345,0,-1,0,-1,0,0,-1,0
A_33_P3278540,0,0,0,0,0,0,-1,0
A_23_P348298,0,1,1,1,1,0,-1,0
A_24_P312325,0,-1,-1,1,1,0,-1,0
A_24_P225604,0,0,0,-1,0,0,-1,0
A_24_P239017,0,0,0,0,1,0,-1,0
A_23_P26945,-1,1,1,-1,0,0,-1,0
A_23_P27810,0,0,0,0,0,0,-1,0
A_33_P3227731,0,0,-1,0,0,0,-1,0
A_23_P34176,0,-1,0,0,0,0,-1,0
A_23_P128663,0,-1,-1,-1,-1,0,-1,0
A_33_P3326733,0,0,-1,0,0,0,-1,0
A_23_P205768,0,0,0,1,-1,0,-1,0
A_23_P369983,0,1,1,1,1,0,-1,0
A_24_P929369,0,0,0,0,0,0,-1,0
A_23_P98431,0,-1,0,-1,0,0,-1,0
A_23_P63829,0,0,-1,0,1,0,-1,0
A_33_P3292130,0,0,0,0,0,0,-1,0
A_23_P134827,0,0,0,0,0,0,-1,0
A_32_P218332,0,0,0,0,0,0,-1,0
A_23_P218784,-1,-1,0,0,0,0,-1,0
A_33_P3364869,1,-1,-1,-1,-1,0,-1,0
A_23_P14975,0,0,0,0,-1,0,-1,0
A_33_P3336484,0,0,0,1,0,0,-1,0
A_21_P0014329,0,0,0,-1,0,0,-1,0
A_22_P00018423,0,0,0,0,0,0,-1,0
A_23_P20823,0,-1,0,-1,-1,0,-1,0
A_24_P393844,0,0,0,0,1,0,-1,0
A_33_P3247077,0,0,-1,1,0,0,-1,0
A_23_P39131,0,-1,-1,-1,-1,0,-1,0
A_23_P204980,0,0,0,-1,1,0,-1,0
A_24_P345498,0,-1,0,-1,0,0,-1,0
A_33_P3298356,0,-1,0,-1,0,0,-1,0
A_33_P3212650,0,0,1,1,1,0,-1,0
A_23_P342091,0,-1,0,-1,-1,0,-1,0
A_23_P25097,0,0,1,-1,0,0,-1,0
A_23_P51660,0,0,0,0,0,0,-1,0
A_23_P16762,0,0,0,0,0,0,-1,0
A_23_P405942,0,0,0,0,1,0,-1,0
A_32_P104063,1,-1,-1,-1,-1,0,-1,0
A_23_P94857,0,0,0,-1,0,0,-1,0
A_22_P00015590,0,0,0,1,0,0,-1,0
A_23_P11279,0,0,-1,-1,0,0,-1,0
A_23_P200239,0,0,1,0,0,0,-1,0
A_33_P3331326,0,0,0,0,-1,0,-1,0
A_24_P86389,0,0,0,0,1,0,-1,0
A_23_P45940,0,0,0,0,0,0,-1,0
A_23_P14948,0,0,1,0,0,0,-1,0
A_24_P706314,0,0,0,1,0,0,-1,0
A_23_P37424,1,0,1,0,0,0,-1,0
A_24_P9090,0,0,0,1,0,0,-1,0
A_23_P46924,0,0,0,0,0,0,-1,0
A_23_P44964,-1,0,0,0,0,0,-1,0
A_33_P3310696,0,0,0,0,0,0,-1,0
A_23_P1615,0,0,0,0,1,0,-1,0
A_33_P3681213,0,1,1,1,0,0,-1,0
A_23_P158725,1,0,1,-1,-1,0,-1,0
A_24_P273413,0,0,0,0,0,0,-1,0
A_33_P3315899,0,0,1,0,0,0,-1,0
A_33_P3370132,1,0,0,0,0,0,-1,0
A_22_P00001342,-1,-1,-1,0,-1,0,-1,0
A_23_P88753,0,0,1,0,0,0,-1,0
A_21_P0008295,0,0,1,0,0,0,-1,0
A_24_P51061,1,0,1,0,1,0,-1,0
A_23_P252775,0,0,0,0,0,0,-1,0
A_23_P105519,0,1,0,0,-1,0,-1,0
A_24_P208998,0,0,0,0,0,0,-1,0
A_23_P97328,0,0,-1,0,-1,0,-1,0
A_33_P3316983,0,0,0,0,0,0,-1,0
A_23_P352358,0,0,1,1,0,0,-1,0
A_33_P3319856,0,0,0,0,0,0,-1,0
A_24_P409881,0,-1,-1,0,0,0,-1,0
A_22_P00018539,0,1,1,0,0,0,-1,0
A_22_P00003699,0,0,0,0,0,0,-1,0
A_22_P00014697,0,-1,0,-1,0,0,-1,0
A_23_P43273,0,0,1,0,0,0,-1,0
A_23_P94921,-1,-1,0,0,-1,0,-1,0
A_33_P3388135,0,0,0,1,0,0,-1,0
A_23_P257091,0,0,0,-1,-1,0,-1,0
A_21_P0012918,0,0,0,-1,0,0,-1,0
A_24_P13311,-1,1,1,0,0,0,-1,0
A_33_P3398697,0,1,0,1,1,0,-1,0
A_23_P165442,0,0,0,0,0,0,-1,0
A_24_P316102,0,0,-1,0,-1,0,-1,0
A_19_P00315452,1,0,0,1,1,0,-1,0
A_24_P364296,0,0,0,-1,-1,0,-1,0
A_33_P3346841,0,0,0,0,0,0,-1,0
A_33_P3351894,0,-1,1,0,0,0,-1,0
A_23_P251916,-1,0,0,0,1,0,-1,0
A_21_P0001173,0,0,0,0,0,0,-1,0
A_22_P00004662,0,0,0,1,0,0,-1,0
A_23_P307400,0,-1,-1,-1,-1,0,-1,0
A_21_P0010886,0,0,0,1,1,0,-1,0
A_24_P179611,0,0,-1,0,-1,0,-1,0
A_23_P31085,0,1,0,1,-1,0,-1,0
A_33_P3272352,0,0,-1,1,0,0,-1,0
A_21_P0000193,0,1,0,0,0,0,-1,0
A_23_P89030,0,0,1,0,1,0,-1,0
A_24_P363745,0,0,-1,0,0,0,-1,0
A_33_P3335845,0,0,0,0,0,0,-1,0
A_33_P3263989,-1,1,0,0,0,0,-1,0
A_24_P403244,1,-1,-1,1,0,0,-1,0
A_23_P59045,0,0,0,0,-1,0,-1,0
A_33_P3250463,0,0,-1,0,-1,0,-1,0
A_33_P3330453,0,0,0,0,0,0,-1,0
A_23_P126844,1,-1,1,1,-1,0,-1,0
A_21_P0013723,0,-1,0,-1,-1,0,-1,0
A_23_P97584,0,0,-1,0,0,0,-1,0
A_21_P0011461,-1,0,0,1,0,0,-1,0
A_23_P315286,0,0,0,0,0,0,-1,0
A_23_P97265,0,0,-1,-1,-1,0,-1,0
A_33_P3280502,-1,0,-1,1,0,0,-1,0
A_23_P141779,0,0,0,0,0,0,-1,0
A_21_P0010491,0,-1,-1,0,0,0,-1,0
A_24_P282210,0,0,0,1,0,0,-1,0
A_23_P129174,0,0,-1,0,-1,0,-1,0
A_23_P212002,0,-1,0,0,-1,0,-1,0
A_33_P3396159,0,0,0,0,0,0,-1,0
A_33_P3395321,1,0,-1,-1,1,0,-1,0
A_23_P369987,0,0,0,0,0,0,-1,0
A_33_P3290919,1,1,0,0,1,0,-1,0
A_22_P00016861,0,-1,-1,0,-1,0,-1,0
A_23_P251660,0,-1,0,-1,0,0,-1,0
A_23_P89460,0,0,1,0,0,0,-1,0
A_24_P832156,0,0,0,-1,-1,0,-1,0
A_23_P115922,0,0,-1,0,0,0,-1,0
A_23_P152984,0,0,1,-1,-1,0,-1,0
A_33_P3221563,0,0,1,-1,0,0,-1,0
A_33_P3294017,0,0,-1,0,0,0,-1,0
DCP_1_0,-1,0,0,0,-1,0,-1,0
A_33_P3259058,1,-1,0,-1,0,0,-1,0
A_21_P0011938,-1,-1,-1,1,-1,0,-1,0
A_23_P141770,0,1,1,1,0,0,-1,0
A_33_P3333826,0,0,1,0,0,0,-1,0
A_33_P3363105,0,0,0,1,0,0,-1,0
A_23_P200199,0,0,0,0,0,0,-1,0
A_33_P3646133,0,0,0,1,0,0,-1,0
A_23_P165247,0,0,0,0,1,0,-1,0
A_23_P213431,0,0,0,0,0,0,-1,0
A_23_P53663,0,1,0,1,1,0,-1,0
A_33_P3298062,0,0,0,1,0,0,-1,0
A_23_P159952,0,1,1,1,1,0,-1,0
A_23_P102965,0,-1,-1,1,0,0,-1,0
A_23_P78410,0,-1,0,0,0,0,-1,0
A_24_P256552,0,1,0,0,1,0,-1,0
A_33_P3619819,0,0,0,0,0,0,-1,0
A_24_P99071,0,0,0,0,0,0,-1,0
A_21_P0013655,-1,0,0,1,1,0,-1,0
A_24_P84419,0,0,-1,-1,-1,0,-1,0
A_23_P19517,0,0,1,1,0,0,-1,0
A_24_P126060,0,-1,-1,0,0,0,-1,0
A_23_P93499,0,0,0,0,0,0,-1,0
A_23_P89941,0,1,0,1,1,0,-1,0
A_23_P92281,0,1,1,1,1,0,-1,0
A_23_P218317,0,1,0,0,0,0,-1,0
A_22_P00016598,0,0,0,1,0,0,-1,0
A_23_P88781,0,1,1,0,0,0,-1,0
A_23_P83917,0,0,0,1,0,0,-1,0
A_24_P138022,0,0,1,0,0,0,-1,0
A_23_P59787,0,0,0,0,0,0,-1,0
A_33_P3220939,0,0,0,0,0,0,-1,0
A_23_P107036,0,0,0,0,0,0,-1,0
A_23_P339633,0,0,-1,0,0,0,-1,0
A_21_P0000502,0,0,0,1,-1,0,-1,0
A_33_P3225587,0,0,1,1,1,0,-1,0
A_23_P433990,0,0,0,0,0,0,-1,0
A_33_P3214481,0,-1,1,-1,-1,0,-1,0
A_23_P28068,0,0,0,0,0,0,-1,0
A_23_P91001,0,0,0,0,0,0,-1,0
A_23_P208870,-1,0,0,0,1,0,-1,0
A_21_P0013894,0,0,0,0,0,0,-1,0
A_22_P00017350,-1,-1,0,-1,-1,0,-1,0
A_23_P425750,0,0,0,0,0,0,-1,0
A_23_P23983,0,0,0,0,0,0,-1,0
A_24_P75072,0,0,1,0,1,0,-1,0
A_24_P158065,0,-1,-1,0,0,0,-1,0
A_33_P3380056,0,0,-1,0,0,0,-1,0
A_33_P3394599,0,-1,0,-1,0,0,-1,0
A_23_P89410,0,0,0,0,1,0,-1,0
A_23_P60458,0,0,0,0,0,0,-1,0
A_23_P104563,0,1,1,1,1,0,-1,0
A_33_P3384932,0,0,1,1,1,0,-1,0
A_24_P250335,0,0,0,0,0,0,-1,0
A_23_P28420,0,1,1,1,1,0,-1,0
A_33_P3307894,-1,0,-1,1,-1,0,-1,0
A_24_P349547,0,0,0,0,1,0,-1,0
A_33_P3365616,0,0,0,0,0,0,-1,0
A_23_P101332,0,0,0,0,1,0,-1,0
A_33_P3233160,0,0,-1,0,-1,0,-1,0
A_23_P784,-1,0,0,0,0,0,-1,0
A_23_P35796,0,1,0,1,0,0,-1,0
A_23_P343411,0,1,1,-1,0,0,-1,0
A_23_P27677,0,-1,0,-1,0,0,-1,0
A_23_P214969,-1,0,0,0,0,0,-1,0
A_23_P68087,0,0,1,0,0,0,-1,0
A_23_P116797,0,1,0,0,0,0,-1,0
A_33_P3219895,0,1,0,1,0,0,-1,0
A_21_P0000063,-1,-1,0,-1,0,0,-1,0
A_32_P43050,-1,-1,0,0,1,0,-1,0
A_33_P3422931,0,0,1,0,0,0,-1,0
A_23_P15466,0,0,0,0,0,0,-1,0
A_24_P236445,-1,0,1,1,0,0,-1,0
A_33_P3260605,-1,-1,-1,-1,0,0,-1,0
A_22_P00020737,0,0,0,0,0,0,-1,0
A_32_P215179,0,1,0,1,0,0,-1,0
A_21_P0013885,0,1,0,1,1,0,-1,0
A_33_P3342957,-1,-1,-1,0,0,0,-1,0
A_23_P163258,0,1,0,0,0,0,-1,0
A_23_P2873,0,1,0,1,0,0,-1,0
A_23_P43086,0,0,0,-1,-1,0,-1,0
A_33_P3365586,-1,0,0,1,0,0,-1,0
A_24_P240065,0,0,0,0,0,0,-1,0
A_32_P140898,-1,0,0,0,0,0,-1,0
A_19_P00315603,-1,1,-1,0,-1,0,-1,0
A_33_P3335042,-1,1,1,0,0,0,-1,0
A_33_P3316639,0,0,0,0,0,0,-1,0
A_22_P00016483,1,0,0,0,1,0,-1,0
A_23_P83266,0,0,0,0,0,0,-1,0
A_33_P3362498,0,1,0,1,1,0,-1,0
A_23_P170626,0,0,0,1,-1,0,-1,0
A_33_P3310929,1,0,0,-1,1,0,-1,0
A_23_P104641,0,0,-1,0,-1,0,-1,0
A_24_P101617,0,0,0,1,1,0,-1,0
A_23_P306919,0,0,0,0,0,0,-1,0
A_32_P163089,1,1,0,0,1,0,-1,0
A_23_P164035,0,0,0,0,1,0,-1,0
A_24_P813147,0,0,0,0,0,0,-1,0
A_21_P0000237,0,0,0,0,0,0,-1,0
A_21_P0014535,0,1,1,0,1,0,-1,0
A_23_P96990,0,0,-1,-1,-1,0,-1,0
A_19_P00321473,0,-1,-1,0,0,0,-1,0
A_32_P117422,0,0,0,0,0,0,-1,0
A_23_P122863,-1,-1,-1,-1,0,0,-1,0
A_24_P61864,0,-1,0,-1,0,0,-1,0
A_24_P15640,0,0,1,0,0,0,-1,0
A_23_P44836,0,0,1,-1,1,0,-1,0
A_24_P332971,0,0,0,0,0,0,-1,0
A_23_P19164,0,-1,0,1,0,0,-1,0
A_33_P3417141,0,0,0,0,0,0,-1,0
A_33_P3519683,0,0,0,0,1,0,-1,0
A_33_P3258191,0,0,1,0,0,0,-1,0
A_23_P54728,0,1,1,0,0,0,-1,0
A_23_P436476,0,1,0,0,1,0,-1,0
A_33_P3439765,0,0,-1,1,-1,0,-1,0
A_23_P33809,0,0,0,0,0,0,-1,0
A_33_P3364498,0,0,0,1,-1,0,-1,0
A_33_P3325262,0,1,1,1,1,0,-1,0
A_33_P3702364,0,0,0,0,0,0,-1,0
A_23_P131096,0,0,0,0,0,0,-1,0
A_22_P00000129,0,-1,-1,0,-1,0,-1,0
A_23_P163380,1,0,0,0,0,0,-1,0
A_23_P133923,0,-1,0,0,0,0,-1,0
A_23_P161125,0,0,0,-1,0,0,-1,0
A_22_P00009437,0,0,0,0,0,0,-1,0
A_33_P3369039,0,-1,0,-1,0,0,-1,0
A_33_P3300395,0,0,0,-1,0,0,-1,0
A_23_P52017,1,0,0,-1,1,0,-1,0
A_23_P157465,0,0,1,0,0,0,-1,0
A_33_P3344201,0,0,1,0,1,0,-1,0
A_32_P171328,0,1,1,0,1,0,-1,0
A_24_P673063,0,0,1,1,0,0,-1,0
A_23_P407074,0,0,0,0,0,0,-1,0
