,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
A_33_P3373403,0,-1,-1,-1,-1,0,0,0
A_33_P3248787,0,-1,-1,-1,-1,0,0,0
A_22_P00005133,0,-1,-1,-1,-1,0,0,0
A_33_P3334121,0,-1,-1,-1,-1,0,0,0
A_23_P102462,0,-1,-1,-1,-1,0,0,0
A_33_P3230011,-1,-1,-1,-1,-1,0,0,0
A_32_P489986,0,-1,-1,-1,-1,0,0,0
A_21_P0008810,0,-1,-1,-1,-1,0,0,0
A_23_P133536,0,-1,-1,-1,-1,0,0,0
A_23_P112596,0,-1,-1,-1,-1,0,0,0
A_23_P120883,1,-1,-1,-1,-1,0,-1,-1
A_23_P113005,0,-1,-1,-1,-1,0,0,0
A_33_P3620087,0,-1,-1,-1,-1,0,0,0
A_23_P390726,0,-1,-1,-1,-1,0,0,0
A_24_P1255,0,-1,-1,-1,-1,0,0,0
A_33_P3220213,0,-1,-1,-1,-1,0,0,0
A_33_P3354847,0,-1,-1,-1,-1,0,0,0
A_24_P192301,1,-1,-1,-1,-1,0,0,0
A_21_P0010648,0,-1,-1,-1,-1,0,0,0
A_23_P27649,0,-1,-1,-1,-1,0,0,0
A_24_P119201,0,-1,-1,-1,-1,0,0,0
A_23_P110712,0,-1,-1,-1,-1,0,0,0
A_23_P366453,0,-1,-1,-1,-1,0,0,0
A_23_P112531,-1,-1,-1,-1,-1,0,0,0
A_23_P71530,1,-1,-1,-1,-1,0,0,0
A_23_P37892,0,-1,-1,-1,-1,-1,-1,0
A_21_P0002836,0,-1,-1,-1,-1,0,0,0
A_22_P00008901,0,-1,-1,-1,-1,0,0,0
A_32_P47701,0,-1,-1,-1,-1,0,0,-1
A_33_P3417865,1,-1,-1,-1,-1,0,0,0
A_24_P289260,1,-1,-1,-1,-1,0,0,0
A_23_P398275,0,-1,-1,-1,-1,-1,-1,0
A_24_P213354,0,-1,-1,-1,-1,0,0,0
A_22_P00014808,0,-1,-1,-1,-1,0,0,0
A_33_P3211634,0,-1,-1,-1,-1,0,0,0
A_33_P3248629,0,-1,-1,-1,-1,0,0,0
A_23_P358917,0,-1,-1,-1,-1,0,0,0
A_23_P120125,-1,-1,-1,-1,-1,0,0,0
A_32_P80741,0,-1,-1,-1,-1,0,0,0
A_33_P3366296,-1,-1,-1,-1,-1,0,0,0
A_21_P0013551,0,-1,-1,-1,-1,0,0,0
A_22_P00015867,0,-1,-1,-1,-1,0,0,0
A_24_P23546,0,-1,-1,-1,-1,0,0,0
A_23_P316085,0,-1,-1,-1,-1,0,0,0
A_33_P3393170,-1,-1,-1,-1,-1,0,0,1
A_24_P50437,0,-1,-1,-1,-1,0,-1,0
A_23_P111132,0,-1,-1,-1,-1,0,0,0
A_23_P105276,0,-1,-1,-1,-1,0,0,0
A_22_P00003366,0,-1,-1,-1,-1,0,0,0
A_23_P369456,0,-1,-1,-1,-1,0,0,0
A_24_P363548,0,-1,-1,-1,-1,0,0,0
A_23_P352435,0,-1,-1,-1,-1,0,0,0
A_33_P3213518,1,-1,-1,-1,-1,0,0,0
A_33_P3235147,0,-1,-1,-1,-1,1,0,1
A_23_P111701,-1,-1,-1,-1,-1,0,0,0
A_23_P41599,-1,-1,-1,-1,-1,1,0,1
A_33_P3310567,0,-1,-1,-1,-1,0,0,0
A_24_P291826,0,-1,-1,-1,-1,0,0,0
A_21_P0001482,0,-1,-1,-1,-1,1,0,1
A_22_P00018411,0,-1,-1,-1,-1,0,0,0
A_24_P128308,0,-1,-1,-1,-1,0,0,0
A_23_P255869,0,-1,-1,-1,-1,0,0,0
A_23_P120594,0,-1,-1,-1,-1,0,0,0
A_24_P96593,0,-1,-1,-1,-1,0,0,0
A_23_P83110,-1,-1,-1,-1,-1,0,0,0
A_33_P3249291,0,-1,-1,-1,-1,0,0,0
A_21_P0000207,0,-1,-1,-1,-1,0,0,0
A_33_P3222867,0,-1,-1,-1,-1,0,0,0
A_33_P3366301,-1,-1,-1,-1,-1,0,0,0
A_23_P216693,0,-1,-1,-1,-1,0,0,0
A_21_P0010712,-1,-1,-1,-1,-1,1,0,0
A_23_P16242,0,-1,-1,-1,-1,0,0,0
A_33_P3229467,1,-1,-1,-1,-1,0,0,0
A_32_P204019,0,-1,-1,-1,-1,0,0,0
A_23_P87879,0,-1,-1,-1,-1,0,0,0
A_23_P311713,0,-1,-1,-1,-1,0,0,0
A_33_P3310475,-1,-1,-1,-1,-1,0,0,0
A_23_P127948,0,-1,-1,-1,-1,0,0,1
A_23_P421379,-1,-1,-1,-1,-1,0,0,0
A_23_P35456,0,-1,-1,-1,-1,-1,-1,-1
A_24_P229638,0,-1,-1,-1,-1,0,0,0
A_33_P3274930,0,-1,-1,-1,-1,0,0,0
A_33_P3368785,0,-1,-1,-1,-1,0,0,0
A_21_P0008723,0,-1,-1,-1,-1,0,0,0
A_23_P319617,0,-1,-1,-1,-1,0,0,0
A_33_P3407299,0,-1,-1,-1,-1,0,0,-1
A_33_P3341429,0,-1,-1,-1,-1,0,0,0
A_32_P178945,0,-1,-1,-1,-1,0,0,0
A_23_P149775,0,-1,-1,-1,-1,0,0,0
A_21_P0014604,0,-1,-1,-1,-1,0,0,-1
A_23_P47357,0,-1,-1,-1,-1,0,1,0
A_23_P43337,0,-1,-1,-1,-1,0,0,0
A_23_P257417,0,-1,-1,-1,-1,0,0,0
A_33_P3228450,0,-1,-1,-1,-1,0,0,0
A_33_P3238461,1,-1,-1,-1,-1,0,1,0
A_24_P153820,0,-1,-1,-1,-1,0,0,0
A_21_P0014888,0,-1,-1,-1,-1,0,0,0
A_24_P33895,0,-1,-1,-1,-1,-1,0,-1
A_23_P25566,0,-1,-1,-1,-1,0,0,0
A_22_P00016281,0,-1,-1,-1,-1,0,0,0
A_21_P0007847,0,-1,-1,-1,-1,0,0,0
A_23_P414273,0,-1,-1,-1,-1,0,0,0
A_21_P0000875,0,-1,-1,-1,-1,0,0,0
A_21_P0012218,0,-1,-1,-1,-1,0,0,0
A_33_P3336622,0,-1,-1,-1,-1,0,0,0
A_21_P0014494,-1,-1,-1,-1,-1,0,0,0
A_33_P3323136,1,-1,-1,-1,-1,0,0,0
A_32_P142652,0,-1,-1,-1,-1,0,0,0
A_33_P3319905,1,-1,-1,-1,-1,0,0,0
A_22_P00011672,0,-1,-1,-1,-1,0,0,0
A_21_P0011712,1,-1,-1,-1,-1,0,0,0
A_21_P0014288,-1,-1,-1,-1,-1,0,0,0
A_33_P3708658,0,-1,-1,-1,-1,0,0,0
A_21_P0002017,-1,-1,-1,-1,-1,0,0,0
A_23_P501805,0,-1,-1,-1,-1,0,0,0
A_23_P306867,0,-1,-1,-1,-1,0,0,0
A_24_P187023,0,-1,-1,-1,-1,0,0,0
A_21_P0002083,0,-1,-1,-1,-1,0,0,0
A_24_P332482,0,-1,-1,-1,-1,0,0,0
A_24_P161355,1,-1,-1,-1,-1,0,0,0
A_23_P14255,0,-1,-1,-1,-1,0,0,0
A_22_P00019460,1,-1,-1,-1,-1,0,0,0
A_21_P0005731,0,-1,-1,-1,-1,0,0,0
A_33_P3300232,-1,-1,-1,-1,-1,0,0,0
A_22_P00011064,-1,-1,-1,-1,-1,0,0,0
A_22_P00013919,0,-1,-1,-1,-1,0,0,0
A_19_P00805291,0,-1,-1,-1,-1,0,0,0
A_32_P141418,0,-1,-1,-1,-1,0,0,0
A_24_P324814,0,-1,-1,-1,-1,0,0,0
A_23_P55421,0,-1,-1,-1,-1,0,0,0
A_22_P00010877,0,-1,-1,-1,-1,0,0,0
A_33_P3323760,-1,-1,-1,-1,-1,1,0,1
A_21_P0000679,1,-1,-1,-1,-1,0,0,-1
A_22_P00002448,0,-1,-1,-1,-1,0,0,0
A_21_P0005215,0,-1,-1,-1,-1,0,0,0
A_23_P63798,0,-1,-1,-1,-1,0,0,0
A_23_P98571,0,-1,-1,-1,-1,0,0,0
A_23_P204736,-1,-1,-1,-1,-1,0,0,0
A_24_P134653,0,-1,-1,-1,-1,0,0,0
A_33_P3361746,-1,-1,-1,-1,-1,1,0,0
A_32_P194962,1,-1,-1,-1,-1,0,0,0
A_22_P00021435,0,-1,-1,-1,-1,0,0,0
A_23_P126167,-1,-1,-1,-1,-1,0,0,0
A_23_P411296,0,-1,-1,-1,-1,0,0,0
A_23_P39910,0,-1,-1,-1,-1,0,0,0
A_23_P39703,0,-1,-1,-1,-1,0,0,0
A_23_P43580,0,-1,-1,-1,-1,0,0,0
A_21_P0010141,0,-1,-1,-1,-1,0,0,0
A_33_P3214625,1,-1,-1,-1,-1,0,0,1
A_33_P3279181,0,-1,-1,-1,-1,0,0,0
A_24_P177553,0,-1,-1,-1,-1,0,0,0
A_23_P21495,1,-1,-1,-1,-1,0,0,0
A_24_P166663,-1,-1,-1,-1,-1,0,0,0
A_33_P3405500,0,-1,-1,-1,-1,0,0,-1
A_19_P00811048,0,-1,-1,-1,-1,0,0,0
A_24_P136470,0,-1,-1,-1,-1,0,0,0
A_21_P0010649,0,-1,-1,-1,-1,0,0,0
A_24_P46953,-1,-1,-1,-1,-1,0,0,0
A_22_P00018620,1,-1,-1,-1,-1,0,0,0
A_19_P00321110,0,-1,-1,-1,-1,0,0,0
A_21_P0007778,0,-1,-1,-1,-1,0,0,0
A_33_P3306163,-1,-1,-1,-1,-1,0,0,0
A_23_P200792,0,-1,-1,-1,-1,0,1,0
A_23_P200489,0,-1,-1,-1,-1,0,0,0
A_22_P00021659,0,-1,-1,-1,-1,0,0,0
A_23_P414308,0,-1,-1,-1,-1,0,0,0
A_21_P0000211,0,-1,-1,-1,-1,0,-1,0
A_23_P34018,0,-1,-1,-1,-1,0,1,0
A_23_P350187,0,-1,-1,-1,-1,0,0,0
A_32_P182941,0,-1,-1,-1,-1,-1,0,0
A_24_P16340,1,-1,-1,-1,-1,0,1,0
A_23_P202750,0,-1,-1,-1,-1,0,0,0
A_33_P3369854,0,-1,-1,-1,-1,0,0,0
A_33_P3360087,0,-1,-1,-1,-1,0,0,0
A_23_P131771,0,-1,-1,-1,-1,0,0,0
A_32_P62211,1,-1,-1,-1,-1,0,0,1
A_33_P3377045,-1,-1,-1,-1,-1,0,0,0
A_23_P452,0,-1,-1,-1,-1,0,0,0
A_23_P122216,0,-1,-1,-1,-1,0,-1,0
A_24_P67308,0,-1,-1,-1,-1,0,0,0
A_33_P3246163,0,-1,-1,-1,-1,0,0,0
A_33_P3299656,0,-1,-1,-1,-1,0,0,0
A_33_P3279515,0,-1,-1,-1,-1,0,0,0
A_21_P0002912,0,-1,-1,-1,-1,0,0,0
A_21_P0000593,0,-1,-1,-1,-1,0,0,-1
A_33_P3258824,-1,-1,-1,-1,-1,0,0,0
A_23_P155463,0,-1,-1,-1,-1,0,0,0
A_33_P3378056,0,-1,-1,-1,-1,0,0,0
A_23_P132763,0,-1,-1,-1,-1,1,0,1
A_21_P0011063,0,-1,-1,-1,-1,0,0,-1
A_33_P3300361,0,-1,-1,-1,-1,0,0,0
A_23_P352266,1,-1,-1,-1,-1,0,0,0
A_23_P34473,-1,-1,-1,-1,-1,0,0,0
A_23_P18798,0,-1,-1,-1,-1,1,0,1
A_24_P683011,-1,-1,-1,-1,-1,-1,0,-1
A_21_P0005555,0,-1,-1,-1,-1,0,0,0
A_33_P3325097,0,-1,-1,-1,-1,0,0,0
A_21_P0010669,0,-1,-1,-1,-1,0,0,0
A_23_P136964,1,-1,-1,-1,-1,0,0,0
A_22_P00004014,0,-1,-1,-1,-1,0,0,0
A_24_P213950,-1,-1,-1,-1,-1,0,0,0
A_23_P213893,-1,-1,-1,-1,-1,0,0,0
A_21_P0004864,1,-1,-1,-1,-1,0,0,0
A_24_P309415,0,-1,-1,-1,-1,0,0,0
A_23_P4679,0,-1,-1,-1,-1,0,0,0
A_23_P166408,1,-1,-1,-1,-1,-1,0,0
A_24_P75220,0,-1,-1,-1,-1,0,0,0
A_21_P0012200,1,-1,-1,-1,-1,0,1,0
A_22_P00013666,0,-1,-1,-1,-1,0,0,0
A_23_P166400,-1,-1,-1,-1,-1,0,0,0
A_23_P160466,0,-1,-1,-1,-1,0,0,0
A_22_P00016455,0,-1,-1,-1,-1,0,0,0
A_33_P3378354,0,-1,-1,-1,-1,0,0,0
A_23_P333498,0,-1,-1,-1,-1,1,0,1
A_22_P00009179,0,-1,-1,-1,-1,0,0,0
A_19_P00802448,-1,-1,-1,-1,-1,0,0,0
A_21_P0009788,0,-1,-1,-1,-1,0,0,0
A_23_P344481,-1,-1,-1,-1,-1,0,0,0
A_23_P35617,0,-1,-1,-1,-1,0,0,1
A_33_P3367062,0,-1,-1,-1,-1,0,0,0
A_21_P0001701,0,-1,-1,-1,-1,0,0,0
A_23_P121956,0,-1,-1,-1,-1,0,0,0
A_22_P00013783,0,-1,-1,-1,-1,0,0,0
A_23_P19333,1,-1,-1,-1,-1,0,0,0
A_33_P3229370,-1,-1,-1,-1,-1,0,0,0
A_22_P00020094,0,-1,-1,-1,-1,0,0,0
A_24_P453544,0,-1,-1,-1,-1,0,0,0
A_24_P250650,0,-1,-1,-1,-1,0,0,0
A_23_P305140,0,-1,-1,-1,-1,0,0,0
A_21_P0004282,0,-1,-1,-1,-1,0,0,0
A_22_P00003147,0,-1,-1,-1,-1,0,0,0
A_33_P3356320,0,-1,-1,-1,-1,0,0,0
A_33_P3389478,0,-1,-1,-1,-1,0,0,0
A_33_P3251821,0,-1,-1,-1,-1,0,0,0
A_22_P00023014,1,-1,-1,-1,-1,0,0,0
A_23_P414328,0,-1,-1,-1,-1,0,0,0
A_33_P3414127,0,-1,-1,-1,-1,0,0,0
A_21_P0013644,-1,-1,-1,-1,-1,0,0,0
A_23_P103905,0,-1,-1,-1,-1,0,0,0
A_33_P3319401,0,-1,-1,-1,-1,0,0,0
A_22_P00000848,0,-1,-1,-1,-1,0,0,0
A_22_P00019781,0,-1,-1,-1,-1,0,0,0
A_23_P34396,0,-1,-1,-1,-1,0,0,0
A_24_P941051,0,-1,-1,-1,-1,0,0,0
A_24_P50368,0,-1,-1,-1,-1,0,0,0
A_23_P18598,1,-1,-1,-1,-1,0,0,0
A_21_P0001801,0,-1,-1,-1,-1,0,0,0
A_33_P3381608,0,-1,-1,-1,-1,0,0,0
A_23_P88602,-1,-1,-1,-1,-1,1,0,0
A_33_P3288594,0,-1,-1,-1,-1,0,0,0
A_23_P164089,0,-1,-1,-1,-1,0,0,0
A_33_P3265872,0,-1,-1,-1,-1,0,0,0
A_23_P4628,0,-1,-1,-1,-1,0,0,0
A_24_P329065,-1,-1,-1,-1,-1,0,0,0
A_22_P00003946,0,-1,-1,-1,-1,0,0,0
A_33_P3412125,1,-1,-1,-1,-1,0,0,0
A_33_P3358621,0,-1,-1,-1,-1,0,0,0
A_23_P104762,-1,-1,-1,-1,-1,0,-1,0
A_23_P127495,-1,-1,-1,-1,-1,0,0,0
A_33_P3313730,0,-1,-1,-1,-1,0,0,0
A_33_P3798268,0,-1,-1,-1,-1,0,0,0
A_33_P3222341,0,-1,-1,-1,-1,0,0,0
A_23_P34915,0,-1,-1,-1,-1,-1,-1,-1
A_21_P0012080,1,-1,-1,-1,-1,0,-1,0
A_23_P202427,-1,-1,-1,-1,-1,-1,0,0
A_23_P15678,0,-1,-1,-1,-1,0,0,0
A_23_P138975,0,-1,-1,-1,-1,0,0,0
A_21_P0014689,-1,-1,-1,-1,-1,0,0,0
A_33_P3404744,0,-1,-1,-1,-1,0,0,0
A_21_P0005609,0,-1,-1,-1,-1,0,0,0
A_22_P00012588,0,-1,-1,-1,-1,0,0,0
A_24_P12401,1,-1,-1,-1,-1,-1,-1,-1
A_23_P210445,0,-1,-1,-1,-1,0,0,0
A_21_P0002016,-1,-1,-1,-1,-1,0,0,0
A_21_P0012300,0,-1,-1,-1,-1,0,0,0
A_23_P25224,0,-1,-1,-1,-1,0,0,0
A_21_P0012940,1,-1,-1,-1,-1,0,1,0
A_33_P3252730,0,-1,-1,-1,-1,0,0,0
A_23_P56734,-1,-1,-1,-1,-1,0,0,0
A_33_P3242548,-1,-1,-1,-1,-1,0,0,0
A_33_P3276455,0,-1,-1,-1,-1,0,0,0
A_24_P153853,0,-1,-1,-1,-1,0,0,1
A_23_P83134,-1,-1,-1,-1,-1,1,0,0
A_32_P182662,0,-1,-1,-1,-1,0,0,-1
A_23_P99967,0,-1,-1,-1,-1,0,0,0
A_23_P140563,1,-1,-1,-1,-1,0,0,0
A_33_P3258392,0,-1,-1,-1,-1,0,0,0
A_24_P363802,0,-1,-1,-1,-1,-1,0,-1
A_33_P3261947,0,-1,-1,-1,-1,0,0,0
A_21_P0013575,-1,-1,-1,-1,-1,0,0,0
A_21_P0013854,0,-1,-1,-1,-1,0,0,0
A_33_P3335865,0,-1,-1,-1,-1,0,0,0
A_33_P3222069,0,-1,-1,-1,-1,0,1,0
A_22_P00003933,1,-1,-1,-1,-1,0,0,0
A_33_P3393460,0,-1,-1,-1,-1,0,0,0
A_24_P453921,0,-1,-1,-1,-1,0,0,0
A_22_P00015371,-1,-1,-1,-1,-1,0,0,0
A_24_P289188,0,-1,-1,-1,-1,0,0,0
A_23_P124427,0,-1,-1,-1,-1,0,0,-1
A_33_P3373214,0,-1,-1,-1,-1,0,0,0
A_21_P0013571,-1,-1,-1,-1,-1,0,0,0
A_33_P3294509,1,-1,-1,-1,-1,0,0,0
A_21_P0000475,0,-1,-1,-1,-1,0,0,0
A_33_P3372666,0,-1,-1,-1,-1,0,0,0
A_33_P3244951,-1,-1,-1,-1,-1,0,0,0
A_23_P51918,0,-1,-1,-1,-1,1,0,0
A_23_P308722,-1,-1,-1,-1,-1,0,0,0
A_33_P3422951,0,-1,-1,-1,-1,0,0,0
A_24_P169896,0,-1,-1,-1,-1,0,0,0
A_22_P00012798,0,-1,-1,-1,-1,0,0,0
A_23_P120048,0,-1,-1,-1,-1,0,0,0
A_23_P40217,1,-1,-1,-1,-1,0,0,0
A_21_P0008586,0,-1,-1,-1,-1,0,0,0
A_19_P00316415,0,-1,-1,-1,-1,0,0,0
A_21_P0011784,0,-1,-1,-1,-1,0,0,0
A_23_P204640,0,-1,-1,-1,-1,0,0,0
A_23_P168669,0,-1,-1,-1,-1,0,0,0
A_23_P155123,0,-1,-1,-1,-1,0,0,0
A_33_P3401586,0,-1,-1,-1,-1,0,0,0
A_24_P850428,0,-1,-1,-1,-1,-1,0,0
A_21_P0010530,0,-1,-1,-1,-1,0,0,1
A_33_P3238533,0,-1,-1,-1,-1,0,0,0
A_24_P336577,0,-1,-1,-1,-1,0,0,0
A_21_P0012116,0,-1,-1,-1,-1,0,0,0
A_33_P3305920,0,-1,-1,-1,-1,0,0,0
A_24_P274615,0,-1,-1,-1,-1,0,0,0
A_33_P3387272,0,-1,-1,-1,-1,0,-1,-1
A_33_P3242878,0,-1,-1,-1,-1,0,0,0
A_33_P3304963,0,-1,-1,-1,-1,0,0,0
A_24_P286951,0,-1,-1,-1,-1,0,0,0
A_24_P375849,1,-1,-1,-1,-1,0,0,0
A_21_P0012112,1,-1,-1,-1,-1,0,1,1
A_21_P0011062,0,-1,-1,-1,-1,0,0,0
A_19_P00808846,-1,-1,-1,-1,-1,0,0,0
A_23_P102681,-1,-1,-1,-1,-1,0,0,1
A_23_P359430,0,-1,-1,-1,-1,0,0,-1
A_33_P3351617,0,-1,-1,-1,-1,0,0,0
A_33_P3263569,0,-1,-1,-1,-1,0,0,0
A_24_P23258,0,-1,-1,-1,-1,0,0,1
A_23_P121602,0,-1,-1,-1,-1,0,0,0
A_33_P3244643,0,-1,-1,-1,-1,0,0,0
A_21_P0012847,0,-1,-1,-1,-1,0,0,0
A_22_P00002466,0,-1,-1,-1,-1,0,0,0
A_19_P00328886,0,-1,-1,-1,-1,0,0,0
A_33_P3243332,-1,-1,-1,-1,-1,1,0,1
A_33_P3404779,0,-1,-1,-1,-1,0,0,0
A_23_P41664,0,-1,-1,-1,-1,0,0,0
A_21_P0012754,0,-1,-1,-1,-1,0,0,0
A_21_P0010899,1,-1,-1,-1,-1,0,-1,0
A_21_P0012164,0,-1,-1,-1,-1,0,0,0
A_33_P3382309,0,-1,-1,-1,-1,0,0,0
A_24_P134816,0,-1,-1,-1,-1,0,0,0
A_21_P0000302,0,-1,-1,-1,-1,0,0,0
A_33_P3712008,0,-1,-1,-1,-1,0,0,0
A_23_P336854,1,-1,-1,-1,-1,0,0,0
A_21_P0000250,0,-1,-1,-1,-1,0,0,0
A_22_P00001467,0,-1,-1,-1,-1,0,0,0
A_24_P212531,0,-1,-1,-1,-1,0,0,-1
A_23_P23646,0,-1,-1,-1,-1,0,0,0
A_23_P14673,0,-1,-1,-1,-1,1,0,1
A_21_P0000853,-1,-1,-1,-1,-1,0,0,0
A_33_P3347035,0,-1,-1,-1,-1,0,0,0
A_23_P147397,0,-1,-1,-1,-1,0,0,0
A_21_P0008264,0,-1,-1,-1,-1,0,0,0
A_23_P114210,0,-1,-1,-1,-1,0,0,0
A_23_P363878,0,-1,-1,-1,-1,0,0,0
A_21_P0008587,0,-1,-1,-1,-1,0,0,0
A_33_P3390678,0,-1,-1,-1,-1,0,0,0
A_22_P00001247,0,-1,-1,-1,-1,0,0,0
A_33_P3421611,0,-1,-1,-1,-1,0,0,0
A_33_P3375476,0,-1,-1,-1,-1,0,-1,0
A_22_P00003312,0,-1,-1,-1,-1,-1,0,0
A_23_P214079,0,-1,-1,-1,-1,0,-1,0
A_24_P595717,0,-1,-1,-1,-1,0,0,0
A_21_P0014248,0,-1,-1,-1,-1,1,0,1
A_33_P3384835,0,-1,-1,-1,-1,0,0,0
A_23_P304386,0,-1,-1,-1,-1,0,0,0
A_21_P0013173,0,-1,-1,-1,-1,0,0,0
A_32_P22078,0,-1,-1,-1,-1,0,0,0
A_32_P36235,1,-1,-1,-1,-1,0,0,0
A_23_P203023,1,-1,-1,-1,-1,0,0,-1
A_22_P00024689,1,-1,-1,-1,-1,0,0,0
A_33_P3364463,-1,-1,-1,-1,-1,0,0,0
A_23_P34757,0,-1,-1,-1,-1,0,0,0
A_23_P165727,-1,-1,-1,-1,-1,0,0,0
A_23_P219197,1,-1,-1,-1,-1,0,0,0
A_23_P164958,-1,-1,-1,-1,-1,0,0,0
A_21_P0013086,-1,-1,-1,-1,-1,0,0,0
A_22_P00018357,0,-1,-1,-1,-1,0,0,0
A_33_P3392192,0,-1,-1,-1,-1,-1,-1,-1
A_33_P3416414,0,-1,-1,-1,-1,-1,0,-1
A_33_P3232945,1,-1,-1,-1,-1,0,0,0
A_21_P0007968,0,-1,-1,-1,-1,0,0,0
A_23_P62642,0,-1,-1,-1,-1,0,0,0
A_24_P85511,0,-1,-1,-1,-1,-1,0,0
A_22_P00009786,0,-1,-1,-1,-1,0,0,0
A_21_P0011803,0,-1,-1,-1,-1,0,0,0
A_23_P128663,0,-1,-1,-1,-1,0,-1,0
A_33_P3252524,-1,-1,-1,-1,-1,0,0,0
A_33_P3226605,0,-1,-1,-1,-1,-1,-1,-1
A_23_P126706,-1,-1,-1,-1,-1,0,0,0
A_24_P221485,0,-1,-1,-1,-1,-1,0,-1
A_33_P3231700,0,-1,-1,-1,-1,0,0,0
A_23_P349882,0,-1,-1,-1,-1,0,0,-1
A_24_P413669,0,-1,-1,-1,-1,0,0,0
A_21_P0010772,0,-1,-1,-1,-1,0,0,0
A_33_P3343690,1,-1,-1,-1,-1,0,0,0
A_23_P150325,0,-1,-1,-1,-1,1,0,0
A_23_P106194,0,-1,-1,-1,-1,0,0,0
A_23_P35414,0,-1,-1,-1,-1,1,-1,0
A_23_P256231,1,-1,-1,-1,-1,0,0,0
A_23_P146077,0,-1,-1,-1,-1,0,0,0
A_23_P40315,0,-1,-1,-1,-1,0,0,0
A_33_P3364869,1,-1,-1,-1,-1,0,-1,0
A_33_P3267467,0,-1,-1,-1,-1,0,0,0
A_23_P85969,0,-1,-1,-1,-1,-1,-1,-1
A_23_P207299,1,-1,-1,-1,-1,0,0,0
A_33_P3412428,0,-1,-1,-1,-1,0,0,0
A_33_P3419334,0,-1,-1,-1,-1,0,0,0
A_22_P00003111,0,-1,-1,-1,-1,0,0,0
A_19_P00316820,0,-1,-1,-1,-1,1,0,0
A_24_P16833,0,-1,-1,-1,-1,0,0,0
A_24_P14634,0,-1,-1,-1,-1,0,0,0
A_33_P3422968,0,-1,-1,-1,-1,0,0,0
A_24_P316074,0,-1,-1,-1,-1,0,0,0
A_33_P3242883,0,-1,-1,-1,-1,0,0,0
A_32_P191441,-1,-1,-1,-1,-1,0,0,1
A_33_P3412087,0,-1,-1,-1,-1,0,0,0
A_21_P0013547,1,-1,-1,-1,-1,0,0,0
A_23_P146294,0,-1,-1,-1,-1,1,0,1
A_22_P00023442,-1,-1,-1,-1,-1,0,0,0
A_23_P39131,0,-1,-1,-1,-1,0,-1,0
A_32_P225816,-1,-1,-1,-1,-1,0,0,0
A_24_P23034,0,-1,-1,-1,-1,0,0,0
A_21_P0006259,0,-1,-1,-1,-1,0,0,0
A_21_P0002655,-1,-1,-1,-1,-1,0,0,0
A_33_P3673242,1,-1,-1,-1,-1,0,0,0
A_21_P0002641,0,-1,-1,-1,-1,0,0,0
A_22_P00018077,-1,-1,-1,-1,-1,0,0,0
A_21_P0014237,0,-1,-1,-1,-1,0,0,0
A_23_P57961,0,-1,-1,-1,-1,0,0,0
A_32_P104063,1,-1,-1,-1,-1,0,-1,0
A_33_P3382331,0,-1,-1,-1,-1,0,0,0
A_33_P3393245,0,-1,-1,-1,-1,0,0,0
A_21_P0007786,0,-1,-1,-1,-1,0,0,0
A_23_P253012,-1,-1,-1,-1,-1,0,0,0
