,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
A_23_P30474,0,0,-1,0,0,1,0,1
A_33_P3408711,0,-1,1,-1,-1,1,0,1
A_33_P3256793,0,1,1,0,1,1,0,1
A_32_P74409,-1,0,-1,-1,-1,1,0,1
A_33_P3329098,0,0,0,0,0,1,0,1
A_33_P3235147,0,-1,-1,-1,-1,1,0,1
A_21_P0009621,0,0,0,0,0,1,0,1
A_23_P41599,-1,-1,-1,-1,-1,1,0,1
A_33_P3221868,0,1,1,1,1,1,0,1
A_22_P00010881,0,0,0,0,0,1,0,1
A_21_P0001482,0,-1,-1,-1,-1,1,0,1
A_24_P305784,0,0,0,0,0,1,0,1
(+)E1A_r60_a104,0,1,1,1,0,1,0,1
A_33_P3228355,0,1,1,-1,-1,1,0,1
A_23_P426663,-1,0,1,1,1,1,0,1
A_23_P89780,0,1,1,0,1,1,0,1
A_33_P3210885,0,0,-1,-1,0,1,0,1
A_23_P324327,-1,-1,0,0,-1,1,0,1
A_23_P201047,0,0,1,-1,0,1,0,1
A_33_P3321657,0,0,1,-1,1,1,0,1
A_21_P0007596,0,-1,0,-1,-1,1,0,1
A_24_P935103,0,0,0,1,0,1,0,1
A_33_P3383233,-1,-1,-1,1,-1,1,0,1
A_23_P153320,1,0,1,0,-1,1,0,1
A_19_P00321597,0,0,0,0,0,1,0,1
A_21_P0011848,0,0,1,-1,0,1,0,1
A_24_P383609,-1,1,1,1,1,1,0,1
A_21_P0005704,0,0,-1,1,0,1,0,1
A_24_P177279,0,1,0,1,0,1,0,1
A_23_P422933,-1,-1,-1,0,1,1,0,1
A_23_P203888,1,0,1,0,1,1,0,1
A_22_P00002430,0,0,1,1,1,1,0,1
A_23_P165598,1,0,-1,1,-1,1,0,1
A_23_P89431,1,0,0,-1,-1,1,0,1
A_33_P3308749,0,-1,1,-1,-1,1,0,1
A_33_P3304082,0,0,0,0,0,1,0,1
A_33_P3419460,0,0,0,1,-1,1,0,1
A_22_P00007297,0,1,0,1,0,1,0,1
A_22_P00022711,0,0,0,0,1,1,0,1
A_32_P60065,-1,0,0,0,0,1,0,1
A_33_P3245238,0,0,0,0,0,1,0,1
A_21_P0011731,0,1,0,1,0,1,0,1
A_23_P114947,1,0,-1,-1,0,1,0,1
A_23_P143247,-1,1,0,0,0,1,0,1
A_33_P3231187,-1,1,0,0,0,1,0,1
A_33_P3225522,0,1,0,0,1,1,0,1
A_33_P3287348,0,0,-1,1,1,1,0,1
A_32_P226009,0,0,-1,0,0,1,0,1
A_33_P3231923,1,1,1,1,0,1,0,1
A_22_P00000575,0,0,0,0,-1,1,0,1
A_23_P209933,-1,1,1,1,0,1,0,1
A_32_P49867,1,1,1,1,1,1,0,1
A_23_P80974,0,0,1,0,1,1,0,1
A_21_P0007569,0,0,0,0,0,1,0,1
A_33_P3314176,0,1,1,1,0,1,0,1
A_33_P3323760,-1,-1,-1,-1,-1,1,0,1
A_22_P00001847,1,1,1,1,1,1,0,1
A_33_P3306146,0,-1,1,-1,-1,1,0,1
A_23_P66017,0,0,1,1,-1,1,0,1
A_21_P0011401,-1,0,0,1,1,1,0,1
A_21_P0000660,0,1,1,1,1,1,0,1
A_33_P3391603,0,-1,1,-1,-1,1,0,1
A_33_P3353692,0,1,1,0,0,1,0,1
A_23_P3602,0,1,1,1,1,1,0,1
A_21_P0014015,-1,-1,-1,1,-1,1,0,1
A_33_P3323384,0,1,1,1,0,1,0,1
A_32_P65706,0,0,0,0,0,1,0,1
A_33_P3404331,0,0,0,0,-1,1,0,1
A_23_P14157,0,1,1,1,1,1,0,1
A_33_P3308223,0,0,-1,1,0,1,0,1
A_21_P0007591,0,1,0,1,1,1,0,1
A_24_P141688,0,-1,0,0,-1,1,0,1
A_23_P19182,0,0,0,1,-1,1,0,1
A_19_P00320275,0,-1,-1,0,0,1,0,1
A_23_P431569,0,1,1,1,1,1,0,1
A_24_P6030,0,1,1,1,1,1,0,1
A_33_P3347869,0,0,0,0,-1,1,0,1
A_23_P163087,0,0,1,0,0,1,0,1
A_33_P3246885,0,0,0,0,0,1,0,1
A_21_P0011831,0,0,0,0,0,1,0,1
A_21_P0011781,0,0,0,0,0,1,0,1
A_23_P61406,0,1,0,0,1,1,0,1
A_23_P423695,0,1,1,1,1,1,0,1
A_23_P133236,0,-1,1,0,-1,1,0,1
A_23_P110791,0,1,0,1,0,1,0,1
A_24_P89971,1,0,1,-1,0,1,0,1
A_23_P157569,0,-1,0,0,0,1,0,1
A_24_P678418,0,1,1,0,0,1,0,1
A_23_P132763,0,-1,-1,-1,-1,1,0,1
A_23_P259741,0,1,-1,-1,1,1,0,1
A_23_P212119,-1,1,1,1,1,1,0,1
A_33_P3411397,0,0,0,0,0,1,0,1
A_23_P23669,0,0,0,0,0,1,0,1
A_33_P3294917,-1,1,-1,1,0,1,0,1
A_23_P337729,1,1,1,1,1,1,0,1
A_32_P41065,0,1,1,1,0,1,0,1
A_23_P18798,0,-1,-1,-1,-1,1,0,1
A_22_P00000884,0,0,0,0,0,1,0,1
A_21_P0003932,0,-1,0,-1,-1,1,0,1
A_33_P3330952,-1,1,-1,1,0,1,0,1
A_23_P137016,0,0,0,0,1,1,0,1
A_33_P3404480,1,0,0,1,0,1,0,1
A_32_P827528,0,0,1,-1,0,1,0,1
A_33_P3214491,0,1,-1,1,0,1,0,1
A_33_P3298159,-1,1,1,1,0,1,0,1
A_33_P3243439,0,1,0,1,0,1,0,1
A_23_P50146,0,0,1,0,0,1,0,1
A_33_P3347528,0,0,0,0,0,1,0,1
A_33_P3259801,0,0,1,-1,-1,1,0,1
A_33_P3415097,-1,1,1,1,1,1,0,1
A_23_P422071,0,0,1,1,-1,1,0,1
A_21_P0006989,-1,0,0,0,0,1,0,1
A_19_P00318759,-1,-1,0,0,0,1,0,1
A_23_P399001,-1,-1,0,1,-1,1,0,1
A_33_P3213169,0,0,0,0,0,1,0,1
A_24_P118196,-1,0,0,0,1,1,0,1
A_22_P00002740,0,1,1,1,0,1,0,1
A_22_P00011959,0,0,1,0,1,1,0,1
A_24_P941831,0,0,-1,0,-1,1,0,1
A_33_P3348797,0,0,1,0,0,1,0,1
A_33_P3413098,0,1,1,1,0,1,0,1
A_23_P30200,-1,-1,1,-1,-1,1,0,1
A_22_P00004333,-1,0,1,0,0,1,0,1
A_23_P408996,-1,-1,0,-1,-1,1,0,1
A_23_P333498,0,-1,-1,-1,-1,1,0,1
A_33_P3262789,0,-1,1,1,0,1,0,1
A_23_P404494,0,1,0,0,0,1,0,1
A_23_P61371,0,1,0,0,0,1,0,1
A_22_P00002916,0,0,0,0,0,1,0,1
A_24_P68783,0,0,0,0,0,1,0,1
A_19_P00317519,0,0,1,0,1,1,0,1
A_23_P130753,-1,1,0,1,-1,1,0,1
A_22_P00004840,0,0,0,0,0,1,0,1
A_21_P0013848,0,-1,-1,1,-1,1,0,1
A_23_P7791,-1,0,0,1,-1,1,0,1
A_33_P3409904,0,1,0,1,0,1,0,1
A_24_P185854,0,0,1,1,-1,1,0,1
A_33_P3376140,0,0,0,0,0,1,0,1
A_24_P16610,1,1,1,0,1,1,0,1
A_21_P0001290,0,0,0,0,1,1,0,1
A_23_P206310,-1,1,1,1,1,1,0,1
A_23_P425880,0,0,0,0,1,1,0,1
A_33_P3267532,0,0,0,0,0,1,0,1
A_24_P139191,0,-1,-1,0,0,1,0,1
A_33_P3263890,0,1,0,1,1,1,0,1
A_33_P3219475,0,0,0,0,0,1,0,1
A_33_P3326617,0,0,1,0,0,1,0,1
A_24_P57700,-1,0,-1,0,-1,1,0,1
A_23_P209449,-1,-1,1,1,-1,1,0,1
A_23_P328069,0,-1,0,1,0,1,0,1
A_33_P3342300,0,1,1,1,0,1,0,1
A_22_P00002179,0,-1,0,-1,-1,1,0,1
A_23_P137689,0,0,0,-1,0,1,0,1
A_21_P0014496,0,-1,1,1,1,1,0,1
A_32_P180958,0,1,1,0,0,1,0,1
A_33_P3308744,0,-1,1,-1,-1,1,0,1
A_23_P74278,-1,1,-1,0,-1,1,0,1
A_21_P0000792,0,1,0,1,-1,1,0,1
A_33_P3226212,-1,-1,0,0,-1,1,0,1
A_33_P3310293,0,-1,-1,0,-1,1,0,1
A_23_P145238,0,-1,-1,-1,1,1,0,1
A_23_P141992,0,1,1,0,-1,1,0,1
A_32_P209094,-1,0,1,1,0,1,0,1
A_33_P3319261,0,1,1,0,0,1,0,1
A_33_P3531979,0,0,1,-1,0,1,0,1
A_21_P0002852,-1,0,1,1,0,1,0,1
A_23_P167479,0,0,0,0,0,1,0,1
A_33_P3381255,0,0,0,0,0,1,0,1
A_24_P296508,0,0,1,0,0,1,0,1
A_23_P63032,-1,-1,-1,1,-1,1,0,1
A_22_P00023255,0,0,0,0,0,1,0,1
A_32_P88905,0,0,1,-1,1,1,0,1
A_24_P517901,0,0,0,0,-1,1,0,1
A_33_P3255290,0,-1,0,1,0,1,0,1
A_21_P0007590,0,1,0,1,1,1,0,1
A_33_P3338733,-1,1,1,1,1,1,0,1
A_23_P432573,-1,1,1,1,-1,1,0,1
A_22_P00023526,0,1,1,1,1,1,0,1
A_32_P4595,-1,1,0,1,1,1,0,1
A_19_P00319588,-1,1,0,1,0,1,0,1
A_24_P299474,-1,-1,-1,0,-1,1,0,1
A_23_P44466,-1,-1,0,-1,1,1,0,1
A_33_P3243332,-1,-1,-1,-1,-1,1,0,1
A_33_P3313055,0,0,0,0,0,1,0,1
A_22_P00014096,0,1,0,1,0,1,0,1
A_23_P68487,0,-1,1,-1,-1,1,0,1
A_23_P139260,0,1,1,0,0,1,0,1
A_23_P14673,0,-1,-1,-1,-1,1,0,1
A_33_P3422897,1,-1,0,-1,-1,1,0,1
A_21_P0001574,-1,-1,-1,1,-1,1,0,1
A_33_P3400993,0,0,0,0,1,1,0,1
A_23_P148273,-1,1,1,1,1,1,0,1
A_21_P0014248,0,-1,-1,-1,-1,1,0,1
A_23_P30666,-1,1,1,0,0,1,0,1
A_32_P152195,0,-1,0,1,-1,1,0,1
A_21_P0001626,0,0,0,0,0,1,0,1
A_23_P126908,-1,0,0,-1,-1,1,0,1
A_23_P111919,-1,1,-1,0,-1,1,0,1
A_22_P00011370,-1,1,0,1,1,1,0,1
A_22_P00008987,-1,1,0,1,1,1,0,1
A_21_P0011028,1,1,1,1,0,1,0,1
A_21_P0000034,0,1,0,0,0,1,0,1
A_23_P167401,-1,-1,1,-1,-1,1,0,1
A_23_P80626,0,1,1,1,1,1,0,1
A_21_P0009341,0,0,0,0,0,1,0,1
A_33_P3239102,1,1,0,1,0,1,0,1
A_19_P00318559,0,0,0,0,0,1,0,1
A_24_P82106,-1,-1,1,-1,-1,1,0,1
A_21_P0006522,0,0,1,0,0,1,0,1
A_23_P103601,-1,0,1,1,-1,1,0,1
A_23_P433229,0,1,1,1,0,1,0,1
A_22_P00003349,-1,1,1,1,0,1,0,1
A_23_P146294,0,-1,-1,-1,-1,1,0,1
A_22_P00003544,0,0,0,0,0,1,0,1
A_23_P350001,-1,1,1,1,1,1,0,1
A_23_P304897,1,0,1,1,1,1,0,1
A_23_P98402,-1,-1,0,0,-1,1,0,1
A_23_P121564,0,1,0,1,1,1,0,1
A_23_P251499,0,0,1,1,1,1,0,1
A_21_P0006754,-1,0,0,0,0,1,0,1
A_21_P0012715,0,0,1,0,0,1,0,1
A_22_P00012541,0,1,1,1,0,1,0,1
A_33_P3227375,-1,1,0,0,-1,1,0,1
A_33_P3336422,0,0,0,0,0,1,0,1
A_33_P3349776,0,0,0,0,-1,1,0,1
A_21_P0014099,-1,-1,-1,1,-1,1,0,1
A_21_P0013596,-1,-1,-1,-1,-1,1,0,1
A_33_P3396537,0,-1,0,-1,-1,1,0,1
A_33_P3404531,0,-1,0,0,1,1,0,1
A_21_P0012452,0,-1,1,-1,0,1,0,1
A_23_P406227,0,1,1,1,1,1,0,1
A_33_P3327140,1,1,1,1,1,1,0,1
A_21_P0003931,0,0,0,1,1,1,0,1
A_33_P3387771,0,0,-1,1,0,1,0,1
A_33_P3338634,-1,1,1,1,0,1,0,1
A_22_P00006798,0,-1,0,-1,-1,1,0,1
A_33_P3232692,0,0,0,0,0,1,0,1
A_23_P108501,-1,0,0,1,-1,1,0,1
A_33_P3254380,1,1,1,1,1,1,0,1
A_23_P107612,0,1,0,0,1,1,0,1
A_33_P3361417,0,1,1,0,0,1,0,1
A_33_P3376478,0,0,0,0,0,1,0,1
A_23_P409623,0,1,0,1,1,1,0,1
A_32_P117354,0,-1,-1,0,-1,1,0,1
A_24_P325520,0,-1,0,0,-1,1,0,1
A_19_P00315581,1,1,0,1,0,1,0,1
A_21_P0014583,0,0,0,0,0,1,0,1
A_23_P154962,0,0,0,-1,0,1,0,1
A_22_P00007581,-1,0,-1,-1,-1,1,0,1
A_33_P3344618,0,1,0,1,0,1,0,1
A_33_P3271445,0,1,0,1,0,1,0,1
A_24_P56270,0,0,-1,-1,-1,1,0,1
A_33_P3272231,0,1,1,1,1,1,0,1
A_23_P423482,-1,0,-1,-1,-1,1,0,1
A_33_P3411975,-1,0,0,0,0,1,0,1
A_33_P3414591,-1,0,0,0,0,1,0,1
A_21_P0013379,0,0,0,0,0,1,0,1
A_33_P3255304,1,1,0,1,1,1,0,1
A_23_P135239,-1,0,1,-1,0,1,0,1
A_23_P211056,0,0,0,0,1,1,0,1
A_33_P3330099,1,0,1,0,0,1,0,1
A_33_P3391316,0,0,0,0,0,1,0,1
A_22_P00015399,0,0,0,0,0,1,0,1
A_23_P129695,-1,0,1,0,-1,1,0,1
A_33_P3299279,-1,1,-1,-1,-1,1,0,1
A_21_P0006521,-1,-1,-1,-1,-1,1,0,1
A_23_P69537,-1,0,-1,1,1,1,0,1
A_23_P347198,0,0,0,-1,0,1,0,1
A_23_P201808,0,-1,0,-1,-1,1,0,1
A_21_P0000108,-1,1,0,1,0,1,0,1
A_24_P218814,-1,-1,0,-1,-1,1,0,1
A_33_P3382162,0,0,0,-1,-1,1,0,1
A_33_P3269110,-1,0,0,1,1,1,0,1
A_22_P00009970,0,0,0,0,0,1,0,1
A_33_P3636590,0,-1,0,-1,0,1,0,1
A_24_P691826,0,0,0,0,0,1,0,1
A_32_P66035,0,1,1,0,0,1,0,1
A_23_P123454,0,1,1,1,0,1,0,1
A_33_P3281041,-1,-1,-1,1,-1,1,0,1
A_23_P24948,0,1,1,0,1,1,0,1
A_32_P104432,-1,1,1,1,1,1,0,1
A_33_P3415395,0,0,0,0,0,1,0,1
A_33_P3378383,-1,1,1,0,1,1,0,1
A_24_P392110,0,0,0,0,0,1,0,1
A_21_P0010979,1,0,1,0,0,1,0,1
A_23_P215037,0,0,0,0,-1,1,0,1
A_24_P408321,0,0,0,1,-1,1,0,1
A_23_P416314,1,1,1,1,0,1,0,1
A_21_P0004364,0,0,0,0,0,1,0,1
A_23_P73012,0,-1,1,-1,-1,1,0,1
A_33_P3267081,0,1,1,1,0,1,0,1
A_33_P3421490,-1,1,0,1,1,1,0,1
A_22_P00001276,0,0,0,0,0,1,0,1
A_23_P69573,0,1,0,1,1,1,0,1
A_33_P3350207,-1,1,1,1,0,1,0,1
A_23_P252388,-1,-1,-1,1,-1,1,0,1
A_33_P3358898,-1,1,1,1,1,1,0,1
A_22_P00017629,0,0,0,0,0,1,0,1
A_24_P157926,0,0,0,-1,0,1,0,1
A_23_P106773,0,1,1,1,1,1,0,1
A_23_P137797,0,-1,-1,1,-1,1,0,1
A_23_P3911,0,0,0,0,-1,1,0,1
DCP_22_6,1,1,1,1,1,1,0,1
A_23_P151046,-1,1,-1,-1,-1,1,0,1
A_23_P34233,0,1,1,1,1,1,0,1
A_23_P111672,0,0,0,0,1,1,0,1
A_23_P254741,-1,-1,0,-1,-1,1,0,1
A_33_P3821778,0,0,0,0,0,1,0,1
A_23_P68031,0,1,0,1,1,1,0,1
A_22_P00017401,0,1,0,1,1,1,0,1
A_23_P204751,-1,1,1,0,0,1,0,1
A_21_P0007610,0,0,0,0,0,1,0,1
A_21_P0014880,0,-1,0,0,0,1,0,1
A_23_P103932,-1,1,0,1,0,1,0,1
A_22_P00018073,0,-1,0,0,0,1,0,1
A_22_P00002464,0,0,0,0,0,1,0,1
A_23_P130429,0,0,0,0,0,1,0,1
A_33_P3210875,0,0,-1,-1,-1,1,0,1
A_23_P19030,-1,0,1,0,0,1,0,1
A_21_P0003951,0,0,0,1,0,1,0,1
A_33_P3666884,1,1,0,1,1,1,0,1
A_33_P3402918,0,0,1,0,1,1,0,1
A_22_P00002654,1,0,1,0,1,1,0,1
A_33_P3274084,-1,1,1,0,0,1,0,1
A_23_P137173,0,0,0,-1,1,1,0,1
A_23_P406025,-1,1,-1,1,0,1,0,1
A_23_P159974,0,0,0,-1,-1,1,0,1
A_33_P3380982,0,1,1,1,0,1,0,1
A_23_P56654,0,0,0,0,0,1,0,1
A_23_P73345,-1,0,1,0,1,1,0,1
A_33_P3423874,-1,0,1,1,1,1,0,1
A_33_P3309481,0,0,0,0,0,1,0,1
A_33_P3231953,-1,0,1,0,0,1,0,1
A_23_P169039,-1,0,0,1,1,1,0,1
A_24_P937405,0,0,1,-1,1,1,0,1
A_24_P248185,0,1,1,1,1,1,0,1
A_22_P00007487,-1,1,1,1,1,1,0,1
A_24_P11315,0,-1,0,-1,0,1,0,1
DCP_22_4,1,1,1,1,1,1,0,1
A_23_P11461,0,0,0,0,0,1,0,1
A_21_P0007989,0,0,0,0,0,1,0,1
A_23_P119916,1,1,0,0,0,1,0,1
A_21_P0007380,0,-1,0,0,0,1,0,1
A_33_P3323945,0,1,1,1,1,1,0,1
A_33_P3391375,1,1,1,1,1,1,0,1
A_22_P00000677,0,0,1,1,0,1,0,1
A_33_P3238815,0,1,1,1,1,1,0,1
A_22_P00023023,0,1,0,-1,-1,1,0,1
A_22_P00003850,1,0,1,0,0,1,0,1
A_21_P0012457,0,1,1,1,0,1,0,1
A_32_P192594,-1,1,1,1,1,1,0,1
A_23_P114883,-1,1,1,1,1,1,0,1
A_23_P52266,-1,1,0,1,-1,1,0,1
A_21_P0013393,0,0,0,0,0,1,0,1
A_23_P328034,0,-1,1,0,0,1,0,1
A_24_P252078,0,-1,-1,-1,-1,1,0,1
A_23_P501722,0,0,0,0,0,1,0,1
A_33_P3270599,0,1,1,0,1,1,0,1
A_23_P159125,0,0,0,0,-1,1,0,1
A_23_P207336,0,0,1,0,0,1,0,1
A_32_P55135,0,0,0,0,0,1,0,1
A_24_P277367,0,0,0,0,0,1,0,1
A_33_P3219651,-1,-1,-1,-1,-1,1,0,1
A_33_P3445679,0,-1,-1,-1,-1,1,0,1
A_23_P112241,0,1,1,1,1,1,0,1
A_32_P83049,0,0,-1,1,-1,1,0,1
A_23_P400449,0,1,1,1,1,1,0,1
A_23_P436369,0,1,1,0,0,1,0,1
A_23_P110531,1,-1,0,-1,1,1,0,1
A_23_P148990,0,0,0,-1,0,1,0,1
A_33_P3269218,0,1,1,0,0,1,0,1
A_33_P3245218,-1,-1,-1,0,-1,1,0,1
A_24_P322709,-1,0,0,1,-1,1,0,1
A_22_P00018308,0,-1,-1,0,-1,1,0,1
A_19_P00804093,0,0,0,0,1,1,0,1
A_23_P70148,0,0,0,0,0,1,0,1
A_23_P39799,0,0,1,-1,0,1,0,1
A_23_P119778,0,0,0,0,1,1,0,1
A_24_P280983,0,0,0,0,0,1,0,1
A_21_P0001244,0,0,0,0,0,1,0,1
A_24_P408736,0,0,0,1,1,1,0,1
A_23_P205567,0,1,0,1,1,1,0,1
A_23_P113613,1,0,1,-1,1,1,0,1
A_23_P64792,0,-1,0,1,-1,1,0,1
A_23_P44195,0,0,1,0,0,1,0,1
A_24_P142743,0,0,1,1,0,1,0,1
A_33_P3303542,0,0,1,1,1,1,0,1
A_21_P0014577,0,0,0,0,0,1,0,1
A_23_P51679,0,0,0,0,0,1,0,1
A_32_P209208,0,1,-1,0,-1,1,0,1
A_21_P0008484,1,0,-1,0,0,1,0,1
A_33_P3235721,0,1,-1,1,0,1,0,1
A_22_P00017392,-1,-1,-1,-1,-1,1,0,1
A_23_P501007,-1,-1,0,-1,-1,1,0,1
A_23_P99063,-1,0,1,-1,1,1,0,1
A_19_P00811717,0,-1,-1,-1,-1,1,0,1
A_23_P50508,0,1,0,1,-1,1,0,1
A_33_P3257312,0,1,0,1,0,1,0,1
A_33_P3246175,0,-1,0,-1,0,1,0,1
A_24_P40626,-1,0,0,1,1,1,0,1
A_21_P0002674,1,0,1,1,1,1,0,1
A_24_P169343,0,0,0,-1,-1,1,0,1
A_19_P00317412,0,0,1,1,1,1,0,1
A_33_P3264593,0,0,0,0,0,1,0,1
A_21_P0010721,0,0,-1,1,0,1,0,1
A_24_P101800,0,0,0,0,0,1,0,1
A_23_P93046,0,0,0,0,0,1,0,1
A_22_P00001895,0,1,1,1,1,1,0,1
A_23_P354074,-1,0,0,1,0,1,0,1
A_33_P3345344,0,-1,-1,0,-1,1,0,1
A_19_P00315641,0,-1,-1,1,-1,1,0,1
A_33_P3383059,0,1,1,0,0,1,0,1
A_23_P74330,0,0,0,0,0,1,0,1
A_23_P52986,-1,0,-1,0,0,1,0,1
A_23_P62881,0,1,-1,1,1,1,0,1
A_21_P0013578,-1,1,0,1,0,1,0,1
A_23_P309292,0,1,0,1,0,1,0,1
A_33_P3530314,0,0,-1,0,0,1,0,1
A_33_P3415052,0,0,0,1,0,1,0,1
A_19_P00810227,0,-1,-1,-1,-1,1,0,1
A_24_P345451,-1,-1,0,-1,-1,1,0,1
A_33_P3343981,0,0,0,1,0,1,0,1
A_23_P166797,0,1,0,-1,0,1,0,1
A_23_P309837,0,-1,1,-1,-1,1,0,1
A_24_P373152,0,0,0,1,0,1,0,1
A_23_P392384,-1,-1,0,0,-1,1,0,1
A_23_P84118,0,1,0,1,1,1,0,1
A_24_P382489,-1,-1,0,1,-1,1,0,1
A_33_P3619221,0,0,-1,-1,-1,1,0,1
A_21_P0000559,0,0,-1,0,-1,1,0,1
A_33_P3321432,0,-1,-1,-1,-1,1,0,1
A_23_P90523,0,0,1,0,0,1,0,1
A_23_P74799,1,-1,0,-1,0,1,0,1
A_23_P31798,0,0,0,0,0,1,0,1
A_21_P0000557,-1,1,1,1,0,1,0,1
A_32_P15958,1,0,1,0,0,1,0,1
A_22_P00003353,-1,1,1,1,0,1,0,1
DCP_22_7,1,1,1,1,1,1,0,1
A_23_P78092,0,1,0,1,-1,1,0,1
A_22_P00016501,0,0,0,0,0,1,0,1
A_23_P216023,0,1,1,1,1,1,0,1
A_23_P63209,0,1,0,1,0,1,0,1
A_23_P39955,1,1,1,-1,1,1,0,1
A_21_P0005818,1,0,0,0,0,1,0,1
A_23_P13753,1,1,1,0,0,1,0,1
A_23_P136573,-1,1,0,-1,0,1,0,1
A_23_P214658,0,0,1,0,0,1,0,1
A_23_P164691,0,0,1,1,1,1,0,1
A_23_P421011,-1,1,1,-1,-1,1,0,1
A_23_P342131,0,1,1,1,0,1,0,1
A_33_P3317327,-1,-1,0,-1,-1,1,0,1
A_33_P3287223,0,0,1,0,0,1,0,1
A_33_P3570208,0,0,1,0,0,1,0,1
A_23_P204696,-1,0,-1,0,-1,1,0,1
A_33_P3405424,1,1,0,0,1,1,0,1
A_24_P555066,0,0,0,0,0,1,0,1
A_23_P56703,-1,1,0,0,0,1,0,1
A_21_P0010250,-1,-1,-1,1,-1,1,0,1
A_22_P00017793,0,0,0,0,0,1,0,1
A_23_P125643,0,0,0,-1,0,1,0,1
A_22_P00017995,-1,-1,-1,-1,-1,1,0,1
A_33_P3338693,-1,1,1,1,1,1,0,1
A_22_P00004088,0,0,0,0,1,1,0,1
A_23_P28434,1,0,0,0,-1,1,0,1
A_21_P0002702,0,0,1,0,-1,1,0,1
A_33_P3218625,0,1,1,0,0,1,0,1
A_21_P0005723,0,0,0,0,0,1,0,1
A_21_P0006685,0,0,0,0,0,1,0,1
A_24_P385134,0,0,1,1,0,1,0,1
A_23_P433152,0,0,-1,1,0,1,0,1
A_24_P82155,-1,-1,0,0,0,1,0,1
A_21_P0001625,0,0,0,0,0,1,0,1
A_23_P109171,0,0,1,1,1,1,0,1
A_23_P136355,-1,-1,1,0,-1,1,0,1
A_21_P0000645,-1,-1,-1,-1,0,1,0,1
A_23_P211252,-1,0,0,0,0,1,0,1
A_33_P3222977,0,0,0,0,0,1,0,1
A_33_P3357678,1,-1,1,-1,1,1,0,1
A_33_P3268487,0,1,0,0,-1,1,0,1
A_23_P54918,0,0,1,1,0,1,0,1
A_23_P57474,0,1,1,1,1,1,0,1
A_33_P3250083,-1,-1,-1,-1,-1,1,0,1
A_23_P302672,-1,-1,0,0,-1,1,0,1
A_23_P350555,1,1,0,0,0,1,0,1
A_24_P214598,-1,1,-1,1,0,1,0,1
A_24_P259276,0,1,1,0,1,1,0,1
A_33_P3330264,0,0,-1,0,-1,1,0,1
A_33_P3214988,0,0,-1,-1,-1,1,0,1
A_22_P00004710,0,-1,0,-1,-1,1,0,1
A_23_P26928,0,1,1,-1,-1,1,0,1
A_33_P3311403,0,1,1,1,1,1,0,1
A_33_P3413821,0,-1,1,-1,-1,1,0,1
A_23_P140029,0,0,0,-1,-1,1,0,1
A_22_P00001555,0,1,0,1,1,1,0,1
A_21_P0010579,0,0,-1,-1,0,1,0,1
A_24_P402080,0,0,1,0,1,1,0,1
A_33_P3384562,0,0,1,-1,1,1,0,1
A_33_P3262814,-1,0,1,0,0,1,0,1
A_32_P197340,1,1,1,1,1,1,0,1
A_23_P143484,0,1,1,1,1,1,0,1
A_33_P3300635,0,-1,-1,-1,-1,1,0,1
A_23_P151710,0,0,0,0,1,1,0,1
