,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
A_23_P56314,0,0,-1,0,0,0,1,0
A_23_P69468,0,0,1,1,1,0,1,0
A_21_P0005130,0,0,-1,1,0,0,1,0
A_33_P3765708,0,0,0,0,0,0,1,0
A_21_P0005916,0,0,0,0,0,0,1,0
A_21_P0013039,0,0,0,0,0,0,1,0
A_23_P41217,0,0,0,0,0,0,1,0
A_23_P209564,-1,-1,-1,-1,-1,0,1,0
A_19_P00802027,0,0,-1,0,0,0,1,0
A_33_P3360097,0,0,1,0,0,0,1,0
A_23_P54477,1,0,0,-1,0,0,1,0
A_33_P7514500,0,1,-1,1,1,0,1,0
A_22_P00002017,0,0,0,1,0,0,1,0
A_32_P168886,0,0,0,0,0,0,1,0
A_23_P204472,1,-1,-1,-1,0,0,1,0
A_24_P134074,1,-1,-1,-1,-1,0,1,0
A_33_P3419003,1,0,1,0,1,0,1,0
A_23_P72518,0,1,-1,1,1,0,1,0
A_33_P3521643,0,0,-1,1,0,0,1,0
A_32_P162004,0,-1,-1,-1,-1,0,1,0
A_33_P3280066,0,0,0,1,0,0,1,0
A_33_P3370461,0,1,-1,1,0,0,1,0
A_23_P402751,0,1,0,1,1,0,1,0
A_33_P3767773,0,0,0,0,0,0,1,0
A_24_P350200,-1,1,0,1,1,0,1,0
A_33_P3376071,0,-1,0,-1,-1,0,1,0
A_32_P21384,1,-1,-1,0,-1,0,1,0
A_33_P3417745,0,-1,0,-1,-1,0,1,0
A_24_P349636,0,-1,-1,0,-1,0,1,0
A_24_P273666,-1,1,-1,0,1,0,1,0
A_23_P76488,1,-1,1,-1,1,0,1,0
A_21_P0013757,1,1,0,1,1,0,1,0
A_24_P20777,0,-1,-1,0,-1,0,1,0
A_24_P101391,0,0,0,0,1,0,1,0
A_23_P90659,0,-1,1,0,0,0,1,0
A_23_P145388,0,1,0,0,0,0,1,0
A_33_P3353259,0,-1,-1,0,-1,0,1,0
A_23_P164022,0,0,-1,1,0,0,1,0
A_24_P766208,0,-1,-1,0,0,0,1,0
A_32_P14744,0,-1,0,-1,-1,0,1,0
A_23_P81492,0,-1,-1,-1,-1,0,1,0
A_33_P3253249,0,1,1,1,0,0,1,0
A_24_P401100,0,-1,0,0,-1,0,1,0
A_23_P162846,0,0,1,0,0,0,1,0
A_21_P0013795,1,-1,-1,0,-1,0,1,0
A_23_P42829,0,0,0,1,1,0,1,0
A_23_P31654,0,0,0,-1,0,0,1,0
A_23_P51548,0,1,0,1,0,0,1,0
A_23_P142724,1,-1,-1,0,-1,0,1,0
A_33_P3291776,1,0,-1,0,0,0,1,0
A_32_P52609,1,0,0,1,0,0,1,0
A_23_P68007,0,0,0,0,0,0,1,0
A_21_P0014671,0,-1,-1,0,-1,0,1,0
A_23_P123563,1,-1,-1,-1,-1,0,1,0
A_23_P144497,0,-1,-1,-1,-1,0,1,0
A_23_P217609,1,-1,-1,0,-1,0,1,0
A_33_P3390102,0,0,1,0,0,0,1,0
A_24_P58881,0,-1,-1,0,-1,0,1,0
A_33_P3222917,-1,-1,1,-1,1,0,1,0
A_23_P69521,0,1,0,1,0,0,1,0
A_33_P3299599,0,0,1,0,0,0,1,0
A_23_P81880,-1,-1,-1,0,-1,0,1,0
A_23_P215461,0,1,1,0,1,0,1,0
A_23_P213718,0,-1,0,0,1,0,1,0
A_33_P3370515,0,1,1,1,0,0,1,0
A_33_P3297978,-1,-1,-1,-1,-1,0,1,0
A_23_P218770,0,1,-1,0,0,0,1,0
A_33_P3225696,0,0,-1,1,0,0,1,0
A_33_P3665777,0,0,1,1,0,0,1,0
A_33_P3271111,0,1,0,0,0,0,1,0
A_23_P6303,0,0,0,1,1,0,1,0
A_23_P119130,1,-1,-1,-1,-1,0,1,0
A_33_P3317593,0,0,0,1,0,0,1,0
A_33_P3300817,0,-1,-1,0,0,0,1,0
A_33_P3325009,0,-1,-1,-1,-1,0,1,0
A_33_P3299982,0,1,0,1,0,0,1,0
A_23_P132956,1,1,1,1,1,0,1,0
A_33_P3212823,0,0,-1,1,1,0,1,0
A_23_P82693,0,0,-1,0,0,0,1,0
A_33_P3328619,0,0,-1,1,1,0,1,0
A_23_P77818,0,0,0,0,-1,0,1,0
A_24_P270144,0,-1,1,-1,0,0,1,0
A_33_P3309231,0,0,-1,1,0,0,1,0
A_24_P8494,0,-1,0,-1,0,0,1,0
A_24_P418418,1,-1,0,-1,-1,0,1,0
A_33_P3228988,0,0,-1,1,1,0,1,0
A_33_P3372189,1,0,0,1,0,0,1,0
A_23_P81993,1,0,1,0,0,0,1,0
A_23_P68106,1,-1,1,-1,0,0,1,0
A_33_P3570223,0,0,1,-1,0,0,1,0
A_33_P3354479,0,0,0,0,-1,0,1,0
A_32_P168247,0,1,1,0,1,0,1,0
A_32_P857658,1,-1,-1,0,-1,0,1,0
A_33_P3329419,0,1,1,0,0,0,1,0
A_22_P00016688,0,1,1,1,0,0,1,0
A_23_P212475,1,1,1,0,0,0,1,0
A_33_P3233550,1,0,1,1,0,0,1,0
A_33_P3370226,0,-1,-1,0,-1,0,1,0
A_33_P3230738,1,-1,-1,0,-1,0,1,0
A_33_P3326992,0,0,-1,1,0,0,1,0
A_23_P146644,0,1,1,0,1,0,1,0
A_33_P3323803,0,0,-1,1,0,0,1,0
A_33_P3299892,0,0,0,1,1,0,1,0
A_33_P3759592,0,0,-1,1,0,0,1,0
A_33_P8814326,0,1,-1,1,1,0,1,0
A_19_P00809682,0,-1,0,-1,0,0,1,0
A_33_P3379939,0,0,-1,-1,-1,0,1,0
A_33_P3479999,0,0,-1,1,0,0,1,0
A_32_P30710,1,-1,0,-1,0,0,1,0
A_33_P3377199,0,0,0,0,0,0,1,0
A_23_P76961,0,-1,-1,0,-1,0,1,0
A_23_P46182,1,-1,-1,0,-1,0,1,0
A_23_P168567,0,0,0,1,0,0,1,0
A_33_P3375673,0,-1,-1,0,-1,0,1,0
A_23_P101950,0,1,1,1,0,0,1,0
A_23_P65031,0,0,0,0,0,0,1,0
A_33_P3226167,0,0,1,0,0,0,1,0
A_23_P408095,0,1,0,1,0,0,1,0
A_33_P3421515,0,-1,0,1,0,0,1,0
A_24_P58337,0,1,0,1,0,0,1,0
A_23_P69431,0,-1,0,0,-1,0,1,0
A_32_P62008,0,-1,0,0,0,0,1,0
A_19_P00325887,0,0,0,0,0,0,1,0
A_23_P43566,0,1,0,1,0,0,1,0
A_23_P106973,0,0,0,0,0,0,1,0
A_21_P0012406,0,0,0,0,0,0,1,0
A_21_P0003281,0,0,0,0,0,0,1,0
A_23_P90143,1,0,-1,0,0,0,1,0
A_22_P00018389,0,0,0,0,0,0,1,0
A_21_P0014249,0,0,0,0,0,0,1,0
A_33_P3273020,0,0,-1,1,1,0,1,0
A_21_P0003467,0,0,0,0,0,0,1,0
A_22_P00014822,0,0,0,0,0,0,1,0
A_23_P256933,0,0,0,1,1,0,1,0
A_33_P3263277,0,-1,0,0,-1,0,1,0
A_33_P3226600,-1,1,1,0,0,0,1,0
A_23_P29555,0,0,1,0,1,0,1,0
A_21_P0002214,0,0,0,0,0,0,1,0
A_21_P0011367,0,0,0,1,0,0,1,0
A_23_P207280,0,0,-1,0,-1,0,1,0
A_23_P152727,0,0,0,1,0,0,1,0
A_21_P0009518,0,0,0,0,0,0,1,0
A_23_P333129,0,1,1,0,0,0,1,0
A_21_P0008186,0,0,0,0,0,0,1,0
A_22_P00009279,0,0,0,0,0,0,1,0
A_23_P33045,1,-1,-1,0,0,0,1,0
A_23_P258340,0,0,0,0,1,0,1,0
A_24_P114438,0,1,1,1,-1,0,1,0
A_23_P214666,1,-1,-1,-1,-1,0,1,0
A_33_P3766635,0,0,0,0,0,0,1,0
A_23_P39364,0,-1,-1,1,-1,0,1,0
A_33_P3352340,0,0,0,0,0,0,1,0
A_23_P208358,1,0,0,0,0,0,1,0
A_32_P11471,0,0,0,0,0,0,1,0
A_23_P88420,0,1,0,0,1,0,1,0
A_24_P50157,1,-1,-1,0,-1,0,1,0
A_33_P3368186,0,0,-1,1,0,0,1,0
A_21_P0008687,0,0,0,0,0,0,1,0
