,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
A_23_P8834,1,1,1,1,1,0,0,0
A_33_P3342260,1,1,1,1,1,1,0,1
A_23_P8196,1,1,1,1,1,0,0,0
A_33_P3317523,1,1,1,1,1,-1,-1,-1
A_23_P43425,1,1,1,1,1,-1,0,-1
A_24_P854492,1,1,1,1,1,0,0,0
A_23_P80817,1,1,1,1,1,0,0,0
A_24_P147242,1,1,1,1,1,0,0,0
A_23_P215070,1,1,1,1,1,0,0,0
A_23_P252082,1,1,1,1,1,0,0,0
A_21_P0006496,1,1,1,1,1,0,0,1
A_33_P3293918,1,1,1,1,1,0,0,1
A_32_P120895,1,1,1,1,1,0,0,0
A_24_P388433,1,1,1,1,1,0,0,0
A_24_P280762,1,1,1,1,1,0,0,0
A_24_P245815,1,1,1,1,1,0,0,0
A_22_P00021328,1,1,1,1,1,1,0,1
A_24_P365901,1,1,1,1,1,0,0,0
A_33_P3418833,1,1,1,1,1,0,0,0
A_22_P00016935,1,1,1,1,1,0,0,0
A_23_P259251,1,1,1,1,1,0,0,0
A_23_P31414,1,1,1,1,1,0,-1,0
A_21_P0000425,1,1,1,1,1,0,0,0
A_23_P65629,1,1,1,1,1,0,0,0
A_33_P3308347,1,1,1,1,1,0,0,0
A_33_P3417452,1,1,1,1,1,0,0,0
A_21_P0013836,1,1,1,1,1,0,0,0
A_33_P3314276,1,1,1,1,1,0,0,1
A_24_P339416,1,1,1,1,1,0,0,0
A_23_P428260,1,1,1,1,1,0,0,0
A_33_P3382351,1,1,1,1,1,0,1,1
A_23_P168610,1,1,1,1,1,0,0,0
A_24_P398147,1,1,1,1,1,0,0,0
A_33_P3540143,1,1,1,1,1,0,0,0
A_33_P3224809,1,1,1,1,1,0,0,0
A_24_P159227,1,1,1,1,1,0,0,0
A_23_P362148,1,1,1,1,1,0,0,0
A_33_P3280845,1,1,1,1,1,0,0,0
A_24_P371281,1,1,1,1,1,-1,0,-1
A_23_P215048,1,1,1,1,1,0,0,0
A_33_P3413355,1,1,1,1,1,0,0,0
A_23_P166779,1,1,1,1,1,0,0,0
A_33_P3309491,1,1,1,1,1,0,0,0
A_33_P3241043,1,1,1,1,1,0,1,1
A_21_P0000491,1,1,1,1,1,1,0,1
A_23_P361405,1,1,1,1,1,0,0,0
