,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
ENST00000231136,-1,-1,-1,-1,-1,0,0,0
ENST00000355522,-1,-1,-1,-1,-1,0,0,0
ENST00000234179,-1,-1,-1,-1,-1,0,0,0
ENST00000428209,-1,-1,-1,-1,-1,0,0,0
ENST00000368674,-1,-1,-1,-1,-1,0,0,0
ENST00000464238,-1,-1,-1,-1,-1,0,0,0
ENST00000335012,-1,-1,-1,-1,-1,0,0,0
ENST00000622794,-1,-1,-1,-1,-1,0,0,0
ENST00000465490,-1,-1,-1,-1,-1,0,0,0
ENST00000357395,-1,-1,-1,-1,-1,0,0,0
ENST00000407573,-1,-1,-1,-1,-1,0,0,0
ENST00000428383,-1,-1,-1,-1,-1,0,0,0
ENST00000497434,-1,-1,-1,-1,-1,0,-1,0
ENST00000496758,-1,-1,-1,-1,-1,0,0,0
ENST00000316754,-1,-1,-1,-1,-1,0,0,0
ENST00000579793,-1,-1,-1,-1,-1,0,0,0
ENST00000254301,-1,-1,-1,-1,-1,1,1,1
ENST00000367468,-1,-1,-1,-1,-1,0,0,1
ENST00000369903,-1,-1,-1,-1,-1,1,0,1
ENST00000368089,-1,-1,-1,-1,-1,0,0,0
ENST00000399868,-1,-1,-1,-1,-1,0,0,0
ENST00000425974,-1,-1,-1,-1,-1,0,0,0
ENST00000262648,-1,-1,-1,-1,-1,0,0,0
ENST00000447569,-1,-1,-1,-1,-1,0,0,0
ENST00000373855,-1,-1,-1,-1,-1,0,0,0
ENST00000371335,-1,-1,-1,-1,-1,0,0,0
ENST00000481132,-1,-1,-1,-1,-1,0,-1,0
ENST00000354267,-1,-1,-1,-1,-1,0,0,0
ENST00000374694,-1,-1,-1,-1,-1,0,0,0
ENST00000220562,-1,-1,-1,-1,-1,0,0,0
ENST00000378450,-1,-1,-1,-1,-1,0,0,0
ENST00000343505,-1,-1,-1,-1,-1,0,0,0
ENST00000580718,-1,-1,-1,-1,-1,0,0,0
ENST00000558372,-1,-1,-1,-1,-1,-1,0,0
ENST00000406877,-1,-1,-1,-1,-1,0,0,0
ENST00000537824,-1,-1,-1,-1,-1,0,0,0
ENST00000368712,-1,-1,-1,-1,-1,1,0,1
ENST00000368714,-1,-1,-1,-1,-1,1,0,1
ENST00000367030,-1,-1,-1,-1,-1,1,0,1
ENST00000373934,-1,-1,-1,-1,-1,0,0,0
ENST00000302342,-1,-1,-1,-1,-1,1,-1,0
ENST00000614691,-1,-1,-1,-1,-1,1,0,1
ENST00000450510,-1,-1,-1,-1,-1,0,-1,0
ENST00000296318,-1,-1,-1,-1,-1,0,0,0
ENST00000356384,-1,-1,-1,-1,-1,0,0,0
ENST00000503771,-1,-1,-1,-1,-1,0,0,0
ENST00000329363,-1,-1,-1,-1,-1,1,0,1
ENST00000368986,-1,-1,-1,-1,-1,0,0,0
ENST00000476966,-1,-1,-1,-1,-1,0,0,0
ENST00000261799,-1,-1,-1,-1,-1,1,0,1
ENST00000435574,-1,-1,-1,-1,-1,0,0,0
ENST00000423554,-1,-1,-1,-1,-1,1,0,1
ENST00000468435,-1,-1,-1,-1,-1,-1,0,-1
ENST00000622527,-1,-1,-1,-1,-1,0,0,0
ENST00000296604,-1,-1,-1,-1,-1,0,0,0
ENST00000313071,-1,-1,-1,-1,-1,0,0,0
ENST00000260227,-1,-1,-1,-1,-1,1,0,0
ENST00000515643,-1,-1,-1,-1,-1,0,0,0
ENST00000515319,-1,-1,-1,-1,-1,0,0,0
ENST00000233156,-1,-1,-1,-1,-1,0,0,0
ENST00000361927,-1,-1,-1,-1,-1,0,0,0
ENST00000440464,-1,-1,-1,-1,-1,1,0,1
ENST00000607823,-1,-1,-1,-1,-1,0,0,0
ENST00000307792,-1,-1,-1,-1,-1,0,0,0
ENST00000392386,-1,-1,-1,-1,-1,0,0,0
ENST00000484765,-1,-1,-1,-1,-1,1,0,1
ENST00000530659,-1,-1,-1,-1,-1,0,0,0
ENST00000535153,-1,-1,-1,-1,-1,0,0,0
ENST00000374412,-1,-1,-1,-1,-1,0,0,0
ENST00000456877,-1,-1,-1,-1,-1,0,0,0
ENST00000463834,-1,-1,-1,-1,-1,0,0,1
ENST00000376911,-1,-1,-1,-1,-1,0,0,0
ENST00000593495,-1,-1,-1,-1,-1,0,0,0
ENST00000381373,-1,-1,-1,-1,-1,0,-1,0
ENST00000298295,-1,-1,-1,-1,-1,0,-1,0
