,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
ENST00000311308,0,1,1,1,1,0,0,0
ENST00000378601,0,1,1,1,1,0,0,0
ENST00000374792,-1,1,1,1,1,1,0,0
ENST00000355295,0,1,1,1,1,0,0,0
ENST00000008876,-1,1,1,1,1,0,0,0
ENST00000413453,-1,1,1,1,1,0,0,0
ENST00000375031,1,1,1,1,1,-1,-1,-1
ENST00000357461,-1,1,1,1,1,1,0,1
ENST00000340067,0,1,1,1,1,0,0,0
ENST00000468918,0,1,1,1,1,0,0,0
ENST00000251296,-1,1,1,1,1,0,0,0
ENST00000606117,0,1,1,1,1,0,0,0
ENST00000376873,0,1,1,1,1,0,0,0
ENST00000610809,1,1,1,1,1,0,0,0
ENST00000381278,0,1,1,1,1,0,0,1
ENST00000417443,-1,1,1,1,1,0,0,0
ENST00000397940,0,1,1,1,1,0,0,0
ENST00000620335,-1,1,1,1,1,0,0,0
ENST00000394320,-1,1,1,1,1,0,0,0
ENST00000622362,0,1,1,1,1,0,0,0
ENST00000298912,0,1,1,1,1,0,0,0
ENST00000497044,1,1,1,1,1,0,0,0
ENST00000484801,0,1,1,1,1,0,0,0
ENST00000254661,0,1,1,1,1,0,0,0
ENST00000310227,1,1,1,1,1,0,0,0
ENST00000575882,1,1,1,1,1,-1,0,-1
ENST00000615645,0,1,1,1,1,1,0,0
ENST00000402744,-1,1,1,1,1,1,0,1
ENST00000544769,1,1,1,1,1,0,0,0
ENST00000592431,0,1,1,1,1,0,0,0
ENST00000291574,0,1,1,1,1,0,0,0
ENST00000443071,-1,1,1,1,1,0,0,0
ENST00000382123,-1,1,1,1,1,0,0,0
ENST00000369813,0,1,1,1,1,1,0,0
ENST00000506102,0,1,1,1,1,0,0,0
ENST00000529308,0,1,1,1,1,0,0,0
ENST00000324559,1,1,1,1,1,0,0,0
ENST00000608532,0,1,1,1,1,0,-1,0
ENST00000319363,1,1,1,1,1,0,0,0
ENST00000374479,0,1,1,1,1,0,0,0
ENST00000612338,-1,1,1,1,1,0,0,0
ENST00000451188,1,1,1,1,1,0,0,0
ENST00000321037,0,1,1,1,1,0,0,0
ENST00000301242,0,1,1,1,1,0,0,0
ENST00000343933,0,1,1,1,1,1,0,0
ENST00000334888,0,1,1,1,1,1,0,1
ENST00000230565,-1,1,1,1,1,0,0,0
ENST00000240874,-1,1,1,1,1,0,0,0
ENST00000521871,0,1,1,1,1,0,0,0
ENST00000617875,0,1,1,1,1,-1,-1,-1
ENST00000590490,0,1,1,1,1,0,0,0
ENST00000157600,1,1,1,1,1,0,0,0
ENST00000614891,0,1,1,1,1,0,0,0
ENST00000431078,-1,1,1,1,1,0,0,0
ENST00000295317,0,1,1,1,1,0,0,0
ENST00000359015,0,1,1,1,1,0,0,0
ENST00000220876,-1,1,1,1,1,0,0,0
ENST00000473886,0,1,1,1,1,0,0,0
ENST00000322329,0,1,1,1,1,0,0,0
ENST00000340087,-1,1,1,1,1,1,0,1
ENST00000496786,1,1,1,1,1,0,0,0
ENST00000219454,-1,1,1,1,1,0,0,0
ENST00000248668,0,1,1,1,1,0,0,0
ENST00000567955,-1,1,1,1,1,0,0,0
ENST00000541995,1,1,1,1,1,0,0,0
ENST00000175756,0,1,1,1,1,0,0,0
ENST00000307526,0,1,1,1,1,0,0,0
ENST00000334554,0,1,1,1,1,0,0,0
ENST00000369073,-1,1,1,1,1,0,0,0
ENST00000366881,0,1,1,1,1,0,0,0
ENST00000220763,-1,1,1,1,1,1,0,0
ENST00000466183,1,1,1,1,1,0,0,0
ENST00000405496,-1,1,1,1,1,0,0,0
ENST00000372691,0,1,1,1,1,-1,0,-1
ENST00000470137,0,1,1,1,1,0,0,0
