,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
NM_058219,0,0,0,1,0,-1,-1,0
NM_013300,0,1,0,1,0,-1,-1,0
NR_110453,1,-1,-1,-1,-1,-1,-1,0
NM_015871,0,0,0,-1,1,-1,-1,0
NM_199329,0,0,1,-1,0,-1,-1,0
NM_015179,1,-1,0,-1,1,-1,-1,0
NM_133443,0,-1,-1,-1,-1,-1,-1,0
NR_027001,0,-1,-1,-1,-1,-1,-1,0
NM_001113434,-1,1,0,1,1,-1,-1,0
NR_103714,1,-1,-1,-1,0,-1,-1,0
NM_017825,0,0,0,-1,0,-1,-1,0
NM_001618,0,-1,-1,-1,0,-1,-1,0
NM_001303413,0,-1,-1,-1,0,-1,-1,0
NR_103548,1,0,0,0,0,-1,-1,0
NM_138779,-1,0,0,0,1,-1,-1,0
NM_203290,1,-1,0,-1,0,-1,-1,0
NM_004323,0,1,0,0,1,-1,-1,0
NM_005952,0,-1,-1,0,-1,-1,-1,0
NM_006756,0,0,0,0,0,-1,-1,0
NM_001017535,1,0,0,0,0,-1,-1,0
NM_016391,1,-1,0,-1,1,-1,-1,0
NM_005343,1,0,0,0,0,-1,-1,0
NM_198489,0,-1,-1,0,-1,-1,-1,0
NM_001561,0,0,0,0,0,-1,-1,0
NR_120612,0,0,0,0,0,-1,-1,0
NM_001126121,1,0,0,0,0,-1,-1,0
NM_004093,0,1,1,1,1,-1,-1,0
NM_032656,0,0,0,-1,0,-1,-1,0
NM_032717,0,0,0,1,1,-1,-1,0
NM_001100624,0,0,1,0,1,-1,-1,0
NM_003378,1,1,0,-1,1,-1,-1,0
NR_015395,1,-1,0,-1,-1,-1,-1,0
NM_005033,0,-1,0,0,0,-1,-1,0
XR_424996,0,0,0,0,0,-1,-1,0
NM_032408,0,0,0,0,0,-1,-1,0
NM_138410,1,1,0,0,1,-1,-1,0
NM_001130823,0,0,0,0,0,-1,-1,0
XR_110828,0,0,0,0,0,-1,-1,0
NM_001008393,1,-1,0,0,0,-1,-1,0
NM_003959,-1,1,-1,0,0,-1,-1,0
NM_001078172,0,0,0,0,1,-1,-1,0
NM_022135,-1,1,1,1,1,-1,-1,0
NM_030900,0,0,0,0,0,-1,-1,0
NM_004085,0,-1,0,0,0,-1,-1,0
NR_102735,0,1,1,1,0,-1,-1,0
NR_004390,0,0,-1,0,0,-1,-1,0
NM_018948,-1,-1,1,0,-1,-1,-1,0
AK123993,0,0,-1,-1,0,-1,-1,0
NM_017877,0,0,0,0,0,-1,-1,0
NM_002610,1,0,1,1,1,-1,-1,0
NM_005415,-1,-1,0,0,0,-1,-1,0
NM_006327,0,0,0,0,0,-1,-1,0
NM_024104,0,-1,-1,-1,-1,-1,-1,0
NM_016510,0,0,0,1,0,-1,-1,0
NM_006331,0,-1,0,-1,0,-1,-1,0
NR_002968,-1,1,-1,0,0,-1,-1,0
NM_005480,1,1,1,0,1,-1,-1,0
NM_017450,0,1,1,1,-1,-1,-1,0
NM_016937,0,-1,-1,-1,0,-1,-1,0
NM_006601,0,0,0,0,0,-1,-1,0
NM_002296,0,0,-1,-1,-1,-1,-1,0
NM_001287426,0,1,1,0,1,-1,-1,0
NM_001253,0,0,-1,0,0,-1,-1,0
NM_001130517,0,-1,0,-1,0,-1,-1,0
NM_032951,0,0,0,1,-1,-1,-1,0
NM_014330,0,-1,0,-1,0,-1,-1,0
NM_012112,0,0,1,0,1,-1,-1,0
NM_144636,0,0,1,0,1,-1,-1,0
NM_001281463,0,-1,-1,0,0,-1,-1,0
NM_003325,0,-1,-1,0,0,-1,-1,0
NM_001444,0,0,1,1,0,-1,-1,0
NM_012392,0,-1,0,0,0,-1,-1,0
NM_001080849,0,0,0,-1,1,-1,-1,0
