,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
NM_007240,0,0,-1,-1,-1,-1,-1,-1
NM_003532,0,0,1,-1,0,-1,-1,-1
NM_002532,0,0,0,0,1,-1,-1,-1
NM_002467,1,-1,-1,-1,0,-1,-1,-1
NM_006819,1,0,0,0,1,-1,-1,-1
NM_178448,-1,1,1,1,0,-1,-1,-1
NM_004362,0,0,-1,0,1,-1,-1,-1
NM_001033,0,0,0,0,0,-1,-1,-1
NM_182776,0,0,0,-1,1,-1,-1,-1
NM_001012662,0,-1,0,0,0,-1,-1,-1
NM_016270,-1,0,-1,0,-1,-1,-1,-1
NM_138555,1,-1,1,-1,1,-1,-1,-1
NM_004053,0,0,1,-1,1,-1,-1,-1
NM_002875,0,-1,1,-1,1,-1,-1,-1
NM_001458,1,0,1,-1,0,-1,-1,-1
NR_027034,0,-1,-1,-1,-1,-1,-1,-1
NM_021922,0,0,0,-1,0,-1,-1,-1
NM_203403,0,-1,-1,1,-1,-1,-1,-1
NM_030653,1,0,0,0,0,-1,-1,-1
NM_176880,1,0,0,-1,0,-1,-1,-1
NM_001204818,0,-1,-1,-1,0,-1,-1,-1
NM_001290149,0,0,-1,-1,0,-1,-1,-1
NM_145729,0,0,0,-1,0,-1,-1,-1
NM_001167915,0,-1,1,1,1,-1,-1,-1
NM_006784,0,-1,0,-1,0,-1,-1,-1
NM_015895,0,0,0,0,0,-1,-1,-1
NM_005371,1,0,1,-1,0,-1,-1,-1
NM_005320,0,-1,0,0,-1,-1,-1,-1
NM_003642,0,-1,-1,-1,-1,-1,-1,-1
NM_001039083,0,1,0,1,0,-1,-1,-1
NM_018455,1,-1,1,-1,1,-1,-1,-1
NM_005483,0,0,1,0,1,-1,-1,-1
NM_005192,0,0,1,0,1,-1,-1,-1
NM_003680,0,0,0,0,1,-1,-1,-1
NM_003472,0,-1,-1,-1,-1,-1,-1,-1
NM_001168399,0,1,1,1,1,-1,-1,-1
NM_018092,0,-1,0,-1,-1,-1,-1,-1
NM_080668,0,1,1,-1,1,-1,-1,-1
NM_018131,1,0,1,0,1,-1,-1,-1
NM_019096,0,0,0,0,0,-1,-1,-1
NM_021968,0,1,1,1,1,-1,-1,-1
NM_006505,0,0,0,0,1,-1,-1,-1
NM_198947,0,0,0,0,0,-1,-1,-1
NM_001321,1,-1,0,0,1,-1,-1,-1
XR_252919,0,0,0,0,0,-1,-1,-1
NM_004701,1,0,1,-1,1,-1,-1,-1
AK027667,0,-1,-1,0,-1,-1,-1,-1
NM_001005464,0,1,1,-1,1,-1,-1,-1
NM_002079,0,1,1,1,1,-1,-1,-1
NM_021066,0,1,1,0,1,-1,-1,-1
NM_152570,0,1,0,1,1,-1,-1,-1
NM_000361,0,-1,0,0,0,-1,-1,-1
NM_024640,0,0,0,0,1,-1,-1,-1
NM_018101,0,1,1,0,1,-1,-1,-1
NM_003543,0,0,1,1,0,-1,-1,-1
NM_022770,-1,-1,0,0,0,-1,-1,-1
NM_015426,0,0,1,-1,1,-1,-1,-1
NM_004414,1,-1,-1,-1,-1,-1,-1,-1
NM_032336,0,-1,1,0,1,-1,-1,-1
AK223212,0,-1,0,-1,0,-1,-1,-1
