,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
NM_001033580,0,-1,-1,-1,1,0,-1,0
NM_001165937,0,0,1,0,0,0,-1,0
NM_002431,0,0,0,0,0,0,-1,0
NM_001281453,0,0,0,0,0,0,-1,0
NM_001195131,0,-1,-1,0,-1,0,-1,0
NM_001040011,1,-1,0,-1,0,0,-1,0
NM_015168,0,0,0,0,0,0,-1,0
NM_003169,0,0,0,0,0,0,-1,0
NM_032251,0,0,1,1,-1,0,-1,0
NM_018715,0,1,1,0,1,0,-1,0
NM_001261,0,1,0,0,-1,0,-1,0
NM_004973,0,-1,0,1,0,0,-1,0
NM_001043352,0,0,0,-1,0,0,-1,0
XM_005258130,0,0,0,0,0,0,-1,0
NM_024698,0,1,0,1,0,0,-1,0
NM_024844,0,0,0,0,-1,0,-1,0
NM_021817,-1,1,1,1,0,0,-1,0
NM_019070,-1,0,0,0,0,0,-1,0
NR_002599,0,-1,-1,0,-1,0,-1,0
NM_001082486,0,0,0,1,0,0,-1,0
NM_203374,0,0,0,0,-1,0,-1,0
NM_006088,0,0,0,-1,-1,0,-1,0
NM_017546,0,1,1,0,0,0,-1,0
NM_015607,0,0,0,-1,0,0,-1,0
NM_012208,0,-1,0,0,-1,0,-1,0
NM_000937,0,1,1,0,1,0,-1,0
NM_015721,0,0,0,-1,0,0,-1,0
NM_145806,0,0,0,0,0,0,-1,0
NM_001006618,0,0,0,0,0,0,-1,0
NM_001080396,-1,1,1,1,1,0,-1,0
NM_001533,0,0,0,0,0,0,-1,0
NM_017634,-1,0,0,0,0,0,-1,0
NM_024100,0,0,1,1,0,0,-1,0
NM_024657,0,-1,0,-1,0,0,-1,0
NR_033838,0,0,-1,0,-1,0,-1,0
AK128866,0,0,-1,1,0,0,-1,0
NM_020781,0,0,-1,0,-1,0,-1,0
NM_006221,0,1,0,1,0,0,-1,0
NM_006659,0,0,0,0,0,0,-1,0
NM_001243879,0,-1,0,0,1,0,-1,0
NR_002575,0,1,1,0,0,0,-1,0
NM_152490,0,0,-1,0,0,0,-1,0
NM_017566,0,-1,-1,-1,-1,0,-1,0
NM_020117,0,-1,-1,0,0,0,-1,0
NM_001031734,0,0,0,0,0,0,-1,0
NM_003122,0,-1,-1,-1,-1,0,-1,0
NM_078483,-1,0,0,1,0,0,-1,0
NM_014666,0,-1,0,-1,0,0,-1,0
NM_032111,0,0,0,0,0,0,-1,0
NM_013299,0,1,1,1,1,0,-1,0
AJ312027,0,-1,-1,1,1,0,-1,0
NM_018981,0,0,0,-1,0,0,-1,0
NR_002837,0,0,0,0,1,0,-1,0
NM_000263,-1,1,1,-1,0,0,-1,0
NM_032689,0,0,0,0,0,0,-1,0
NM_015691,0,-1,0,0,0,0,-1,0
NM_014363,0,-1,-1,-1,-1,0,-1,0
NR_120609,0,0,-1,0,0,0,-1,0
NM_006628,0,0,0,1,-1,0,-1,0
NM_174905,0,1,1,1,1,0,-1,0
NM_007347,0,0,0,0,0,0,-1,0
NM_000190,0,-1,0,-1,0,0,-1,0
NM_016299,0,0,-1,0,1,0,-1,0
NM_004674,0,0,0,0,0,0,-1,0
NM_174917,0,0,0,0,0,0,-1,0
NM_006386,-1,-1,0,0,0,0,-1,0
AK023341,1,-1,-1,-1,-1,0,-1,0
NM_032140,0,0,0,0,-1,0,-1,0
NM_001277325,0,0,0,1,0,0,-1,0
BC053935,0,0,0,-1,0,0,-1,0
CK903429,0,0,0,0,0,0,-1,0
NM_052844,0,-1,0,-1,-1,0,-1,0
NM_001384,0,0,0,0,1,0,-1,0
NM_015710,0,-1,-1,-1,-1,0,-1,0
NM_020121,0,0,0,-1,1,0,-1,0
NM_021141,0,-1,0,-1,0,0,-1,0
NM_001206651,0,-1,0,-1,0,0,-1,0
BC061520,0,0,1,1,1,0,-1,0
NM_145063,0,-1,0,-1,-1,0,-1,0
NM_032338,0,0,1,-1,0,0,-1,0
NM_012222,0,0,0,0,0,0,-1,0
NM_017892,0,0,0,0,0,0,-1,0
NM_015155,0,0,0,0,1,0,-1,0
NR_110453,1,-1,-1,-1,-1,0,-1,0
NM_016219,0,0,0,-1,0,0,-1,0
NM_018466,0,0,-1,-1,0,0,-1,0
NM_018982,0,0,1,0,0,0,-1,0
NM_003514,0,0,0,0,1,0,-1,0
NM_022366,0,0,0,0,0,0,-1,0
NM_003791,0,0,1,0,0,0,-1,0
NM_194247,0,0,0,1,0,0,-1,0
NM_024063,1,0,1,0,0,0,-1,0
NM_031372,0,0,0,1,0,0,-1,0
NM_001007793,0,0,0,0,0,0,-1,0
NM_001010924,-1,0,0,0,0,0,-1,0
NM_194458,0,0,0,0,0,0,-1,0
NM_004214,0,0,0,0,1,0,-1,0
NM_006036,0,1,1,1,0,0,-1,0
NM_001042422,1,0,1,-1,-1,0,-1,0
XM_005264268,0,0,0,0,0,0,-1,0
NM_012470,1,0,0,0,0,0,-1,0
NR_028272,-1,-1,-1,0,-1,0,-1,0
NM_001001410,0,0,1,0,0,0,-1,0
NM_080927,1,0,1,0,1,0,-1,0
NM_175073,0,0,0,0,0,0,-1,0
NM_016312,0,1,0,0,-1,0,-1,0
NM_001656,0,0,0,0,0,0,-1,0
NM_024319,0,0,-1,0,-1,0,-1,0
NM_001195304,0,0,0,0,0,0,-1,0
NM_138346,0,0,1,1,0,0,-1,0
NM_207372,0,0,0,0,0,0,-1,0
NR_121674,0,1,1,0,0,0,-1,0
BX106581,0,0,0,0,0,0,-1,0
NM_001286272,0,-1,0,-1,0,0,-1,0
NM_000127,0,0,1,0,0,0,-1,0
NM_006749,-1,-1,0,0,-1,0,-1,0
NM_018848,0,0,0,1,0,0,-1,0
NM_005085,0,0,0,-1,-1,0,-1,0
NM_145648,-1,1,1,0,0,0,-1,0
NM_012407,0,1,0,1,1,0,-1,0
NM_013392,0,0,0,0,0,0,-1,0
NM_001195630,0,0,-1,0,-1,0,-1,0
XR_110148,1,0,0,1,1,0,-1,0
NM_001980,0,0,0,-1,-1,0,-1,0
NM_001173128,0,0,0,0,0,0,-1,0
NR_038911,0,-1,1,0,0,0,-1,0
NM_016033,-1,0,0,0,1,0,-1,0
NM_138363,0,-1,-1,-1,-1,0,-1,0
NM_003292,0,0,-1,0,-1,0,-1,0
NM_015439,0,1,0,1,-1,0,-1,0
NM_006802,0,1,0,0,0,0,-1,0
NM_001195124,0,0,1,0,1,0,-1,0
NM_014665,0,0,-1,0,0,0,-1,0
NM_001006622,0,0,0,0,0,0,-1,0
NM_178238,1,-1,-1,1,0,0,-1,0
NM_021052,0,0,0,0,-1,0,-1,0
NM_001128144,0,0,-1,0,-1,0,-1,0
NM_018313,0,0,0,0,0,0,-1,0
NM_148965,1,-1,1,1,-1,0,-1,0
NR_126048,0,-1,0,-1,-1,0,-1,0
NM_014597,0,0,-1,0,0,0,-1,0
NM_138774,0,0,0,0,0,0,-1,0
NM_182679,0,0,-1,-1,-1,0,-1,0
NM_014593,0,0,0,0,0,0,-1,0
NM_005632,0,0,0,1,0,0,-1,0
NM_017691,0,0,-1,0,-1,0,-1,0
NM_005385,0,-1,0,0,-1,0,-1,0
NM_005436,0,0,0,0,0,0,-1,0
NM_001002032,1,0,-1,-1,1,0,-1,0
NM_001039479,0,0,0,0,0,0,-1,0
NM_001172415,1,1,0,0,1,0,-1,0
NR_045024,0,-1,-1,0,-1,0,-1,0
NM_001025091,0,-1,0,-1,0,0,-1,0
NM_012138,0,0,1,0,0,0,-1,0
NM_198841,0,0,0,-1,-1,0,-1,0
NM_004096,0,0,-1,0,0,0,-1,0
NM_005782,0,0,1,-1,-1,0,-1,0
NM_024742,0,0,1,-1,0,0,-1,0
NM_031314,0,0,-1,0,0,0,-1,0
NM_001128592,1,-1,0,-1,0,0,-1,0
NM_025190,-1,-1,-1,1,-1,0,-1,0
NM_003826,0,1,1,1,0,0,-1,0
NM_173469,0,0,1,0,0,0,-1,0
NM_015913,0,0,0,0,0,0,-1,0
NM_032815,0,0,0,1,0,0,-1,0
NM_170711,0,0,0,0,1,0,-1,0
NM_032380,0,0,0,0,0,0,-1,0
NM_002583,0,1,0,1,1,0,-1,0
NM_001023587,0,0,0,1,0,0,-1,0
NM_018476,0,1,1,1,1,0,-1,0
NM_015367,0,-1,-1,1,0,0,-1,0
NM_014177,0,-1,0,0,0,0,-1,0
NM_001033505,0,1,0,0,1,0,-1,0
NM_002271,0,0,0,0,0,0,-1,0
NM_003371,0,0,-1,-1,-1,0,-1,0
NM_002224,0,0,1,1,0,0,-1,0
NM_001356,0,-1,-1,0,0,0,-1,0
NM_016020,0,0,0,0,0,0,-1,0
NM_001800,0,1,0,1,1,0,-1,0
NM_014170,0,1,1,1,1,0,-1,0
NM_001038618,0,1,0,0,0,0,-1,0
AK090715,0,0,0,1,0,0,-1,0
NM_020313,0,1,1,0,0,0,-1,0
NM_012308,0,0,0,1,0,0,-1,0
NM_014612,0,0,1,0,0,0,-1,0
NM_016019,0,0,0,0,0,0,-1,0
NM_001258213,0,0,0,0,0,0,-1,0
NM_003876,0,0,0,0,0,0,-1,0
NM_174931,0,0,-1,0,0,0,-1,0
NR_004407,0,0,0,1,-1,0,-1,0
NM_025146,0,0,1,1,1,0,-1,0
NM_003119,0,0,0,0,0,0,-1,0
NM_001142595,0,-1,1,-1,-1,0,-1,0
NM_133644,0,0,0,0,0,0,-1,0
NM_019048,0,0,0,0,0,0,-1,0
NM_001626,-1,0,0,0,1,0,-1,0
NR_024490,-1,-1,0,-1,-1,0,-1,0
NM_033415,0,0,0,0,0,0,-1,0
NM_024948,0,0,0,0,0,0,-1,0
NM_014311,0,0,1,0,1,0,-1,0
NM_001040057,0,-1,-1,0,0,0,-1,0
NM_001198807,0,0,-1,0,0,0,-1,0
NM_006339,0,-1,0,-1,0,0,-1,0
NM_003766,0,0,0,0,1,0,-1,0
NM_178001,0,0,0,0,0,0,-1,0
NM_001031847,0,1,1,1,1,0,-1,0
NM_001243750,0,0,1,1,1,0,-1,0
NM_004596,0,0,0,0,0,0,-1,0
NM_013341,0,1,1,1,1,0,-1,0
NM_152265,0,0,0,0,0,0,-1,0
NM_023008,0,0,0,0,1,0,-1,0
NM_001282761,0,0,-1,0,-1,0,-1,0
NM_032368,-1,0,0,0,0,0,-1,0
NM_006244,0,1,0,1,0,0,-1,0
NM_198576,0,1,1,-1,0,0,-1,0
NM_001571,0,-1,0,-1,0,0,-1,0
NM_006079,-1,0,0,0,0,0,-1,0
NM_004044,0,0,1,0,0,0,-1,0
NM_021640,0,1,0,0,0,0,-1,0
NM_001134774,0,1,0,1,0,0,-1,0
NM_001166346,-1,-1,0,-1,0,0,-1,0
NM_004477,-1,-1,0,0,1,0,-1,0
NM_001300900,0,0,1,0,0,0,-1,0
NM_004589,0,0,0,0,0,0,-1,0
NM_006141,-1,0,1,1,0,0,-1,0
NM_003798,-1,-1,-1,-1,0,0,-1,0
CN291113,0,0,0,0,0,0,-1,0
NM_006985,0,1,0,1,0,0,-1,0
XR_424049,0,1,0,1,1,0,-1,0
NM_004226,-1,-1,-1,0,0,0,-1,0
NM_020214,0,1,0,0,0,0,-1,0
NM_182923,0,1,0,1,0,0,-1,0
NM_018688,0,0,0,-1,-1,0,-1,0
NM_004738,-1,0,0,1,0,0,-1,0
NM_016079,0,0,0,0,0,0,-1,0
NM_002158,-1,0,0,0,0,0,-1,0
NM_016142,-1,1,1,0,0,0,-1,0
NM_001193517,0,0,0,0,0,0,-1,0
NR_015434,1,0,0,0,1,0,-1,0
NM_004435,0,0,0,0,0,0,-1,0
NM_001184,0,1,0,1,1,0,-1,0
NM_001011667,0,0,0,1,-1,0,-1,0
NM_003474,1,0,0,-1,1,0,-1,0
NM_013265,0,0,-1,0,-1,0,-1,0
NM_001013845,0,0,0,0,0,0,-1,0
NM_001145199,1,1,0,0,1,0,-1,0
NM_002805,0,0,0,0,1,0,-1,0
NM_177987,0,0,0,0,0,0,-1,0
NR_002327,0,0,0,0,0,0,-1,0
XR_429392,0,1,1,0,1,0,-1,0
NM_002533,0,0,-1,-1,-1,0,-1,0
NR_102326,0,-1,-1,0,0,0,-1,0
NR_022007,0,0,0,0,0,0,-1,0
NM_001001555,-1,-1,-1,-1,0,0,-1,0
NM_020198,0,-1,0,-1,0,0,-1,0
BC137009,0,0,1,0,0,0,-1,0
NM_022908,0,0,1,-1,1,0,-1,0
NM_198486,0,0,0,0,0,0,-1,0
NM_003314,0,-1,0,1,0,0,-1,0
NM_138442,0,0,0,0,0,0,-1,0
NM_178547,0,0,0,0,1,0,-1,0
NM_001272051,0,0,1,0,0,0,-1,0
NM_023933,0,1,1,0,0,0,-1,0
NM_015014,0,1,0,0,1,0,-1,0
NM_024824,0,0,-1,1,-1,0,-1,0
NM_018285,0,0,0,0,0,0,-1,0
NM_005629,0,1,1,1,1,0,-1,0
NM_014035,0,0,0,0,0,0,-1,0
NM_005035,0,0,0,0,0,0,-1,0
NR_123740,0,-1,-1,0,-1,0,-1,0
NM_006441,1,0,0,0,0,0,-1,0
NM_033177,0,-1,0,0,0,0,-1,0
NM_020963,0,0,0,-1,0,0,-1,0
NR_110929,0,0,0,0,0,0,-1,0
NM_015629,0,-1,0,-1,0,0,-1,0
NM_199294,0,0,0,-1,0,0,-1,0
NM_018136,1,0,0,-1,1,0,-1,0
NM_005671,0,0,1,0,0,0,-1,0
NM_032375,0,0,1,0,1,0,-1,0
NM_014501,0,1,1,0,1,0,-1,0
NM_001444,0,0,1,1,0,0,-1,0
NM_001005360,0,0,0,0,0,0,-1,0
NM_001144936,0,1,1,0,0,0,-1,0
NR_108107,-1,-1,-1,1,1,0,-1,0
NM_005645,0,0,0,0,0,0,-1,0
NM_152678,-1,0,0,0,-1,0,-1,0
NM_004768,0,0,-1,0,0,0,-1,0
NM_006803,0,1,1,1,-1,0,-1,0
NM_015934,0,-1,-1,0,0,0,-1,0
NM_024644,0,1,1,1,1,0,-1,0
NM_007065,0,-1,0,0,0,0,-1,0
NM_024635,0,0,-1,-1,-1,0,-1,0
NM_153006,0,1,1,1,1,0,-1,0
XR_429801,0,0,0,0,0,0,-1,0
NM_015694,1,0,0,0,-1,0,-1,0
NM_005255,0,1,0,0,0,0,-1,0
NR_046848,0,-1,-1,0,-1,0,-1,0
NM_017782,0,0,0,0,0,0,-1,0
NR_003271,-1,0,0,0,-1,0,-1,0
NM_006445,0,0,0,0,0,0,-1,0
NM_198440,0,0,0,1,0,0,-1,0
NM_001077621,0,1,1,0,0,0,-1,0
NR_110453,1,-1,-1,-1,-1,0,-1,0
NM_032797,0,1,1,1,1,0,-1,0
NM_022443,0,-1,0,-1,-1,0,-1,0
NM_014547,-1,1,1,1,0,0,-1,0
AB527617,0,1,0,1,0,0,-1,0
NM_002823,0,0,0,0,1,0,-1,0
NM_006347,0,0,0,0,0,0,-1,0
NM_003662,1,1,1,1,1,0,-1,0
NM_016073,0,1,0,0,0,0,-1,0
CU692082,0,0,-1,1,0,0,-1,0
NM_001137610,0,0,0,-1,1,0,-1,0
NM_000296,0,0,0,1,0,0,-1,0
NM_002393,-1,0,-1,-1,-1,0,-1,0
NM_001007074,0,0,0,1,0,0,-1,0
NM_144570,0,0,1,0,0,0,-1,0
NM_171998,0,1,0,1,1,0,-1,0
NM_003075,0,1,0,1,0,0,-1,0
NM_018385,0,-1,-1,-1,0,0,-1,0
NM_001136043,0,0,0,-1,0,0,-1,0
NM_145870,0,0,1,0,1,0,-1,0
NR_036586,1,-1,-1,0,-1,0,-1,0
NM_004969,0,0,-1,0,1,0,-1,0
NM_014281,0,0,0,-1,0,0,-1,0
NM_016183,0,0,0,0,0,0,-1,0
NM_017945,0,1,1,1,0,0,-1,0
NM_001278378,0,0,0,0,0,0,-1,0
NM_021629,0,-1,-1,-1,-1,0,-1,0
NM_022163,0,0,0,1,0,0,-1,0
NM_001300788,-1,0,-1,-1,-1,0,-1,0
NR_004380,0,-1,-1,-1,-1,0,-1,0
NM_017828,0,0,1,0,-1,0,-1,0
NM_031262,0,0,-1,0,0,0,-1,0
NM_014681,0,0,-1,0,0,0,-1,0
NM_018360,0,1,-1,0,0,0,-1,0
NM_002808,0,0,1,0,1,0,-1,0
NM_021021,0,0,1,0,0,0,-1,0
NM_207327,0,-1,0,0,0,0,-1,0
NM_003094,0,0,0,-1,0,0,-1,0
NM_006428,0,0,1,0,0,0,-1,0
NM_207660,0,0,0,1,0,0,-1,0
NM_024621,1,-1,1,-1,0,0,-1,0
NM_052929,0,-1,-1,-1,-1,0,-1,0
NM_001145638,0,1,0,1,0,0,-1,0
XM_005263824,0,0,0,-1,0,0,-1,0
NR_030583,0,0,1,0,1,0,-1,0
NM_138959,0,0,0,-1,0,0,-1,0
NM_001424,-1,1,1,1,1,0,-1,0
NM_004958,0,0,0,0,0,0,-1,0
NR_024456,-1,0,-1,1,0,0,-1,0
NM_012081,0,0,0,1,1,0,-1,0
NM_025090,0,0,0,-1,-1,0,-1,0
BX110621,0,0,0,0,0,0,-1,0
NM_152726,0,0,0,0,0,0,-1,0
NR_125796,1,0,1,-1,1,0,-1,0
NM_003904,1,-1,0,-1,0,0,-1,0
NM_174889,0,0,-1,0,0,0,-1,0
NM_003525,0,0,0,0,1,0,-1,0
NM_014225,0,0,0,0,0,0,-1,0
NM_002165,-1,1,-1,-1,1,0,-1,0
NM_181336,0,0,1,0,0,0,-1,0
NR_033907,-1,0,0,1,1,0,-1,0
NM_001252053,0,0,0,1,0,0,-1,0
XM_002342390,0,0,0,0,1,0,-1,0
NM_003664,0,-1,0,0,0,0,-1,0
NM_002228,1,-1,-1,-1,-1,0,-1,0
XR_426611,0,0,0,0,0,0,-1,0
NM_001294145,0,-1,0,0,0,0,-1,0
NM_030917,0,0,-1,0,0,0,-1,0
NM_032884,1,1,1,0,1,0,-1,0
NM_014426,0,-1,-1,-1,-1,0,-1,0
NM_198076,0,1,-1,1,-1,0,-1,0
NM_015092,0,0,0,1,0,0,-1,0
NR_038955,0,0,0,-1,0,0,-1,0
NM_001142864,0,1,1,1,-1,0,-1,0
NM_001001890,0,-1,1,-1,0,0,-1,0
NM_053041,0,0,0,1,0,0,-1,0
NM_017426,0,-1,0,0,0,0,-1,0
NM_177966,0,0,0,0,-1,0,-1,0
NM_032493,0,0,0,0,-1,0,-1,0
NM_182640,0,0,0,0,0,0,-1,0
