,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
NM_015937,0,0,1,-1,0,1,1,1
NM_001079528,0,0,-1,-1,1,1,1,1
NM_020169,-1,-1,1,1,0,1,1,1
NM_005505,0,1,0,1,0,1,1,1
NM_001042535,0,1,0,1,0,1,1,1
NM_005514,0,-1,-1,-1,-1,1,1,1
NM_004343,1,0,1,0,1,1,1,1
NM_001733,1,0,1,-1,-1,1,1,1
NM_002952,1,0,1,0,1,1,1,1
NM_001143819,-1,0,0,1,-1,1,1,1
NM_001024,1,-1,-1,0,-1,1,1,1
NM_001190470,-1,1,0,1,0,1,1,1
NM_032772,-1,1,0,0,1,1,1,1
NM_001190452,0,1,0,1,1,1,1,1
NM_001540,0,0,1,0,0,1,1,1
NR_024243,0,1,1,1,1,1,1,1
NM_006113,0,-1,-1,-1,-1,1,1,1
NM_000996,1,-1,0,0,0,1,1,1
NM_015603,0,1,0,1,0,1,1,1
NM_005063,0,-1,0,0,0,1,1,1
M26429,0,0,-1,0,-1,1,1,1
AK311996,-1,1,1,1,1,1,1,1
NM_018584,0,1,-1,1,-1,1,1,1
NM_001290212,1,0,1,0,1,1,1,1
NM_207426,0,1,0,1,0,1,1,1
NM_021009,0,1,1,1,1,1,1,1
NM_003681,0,1,1,1,0,1,1,1
NM_004172,-1,-1,-1,0,-1,1,1,1
NM_001195605,0,1,0,1,1,1,1,1
NM_033251,1,-1,0,0,0,1,1,1
NM_000392,0,0,0,0,0,1,1,1
NM_001253835,0,0,1,-1,1,1,1,1
NM_005213,0,-1,0,-1,-1,1,1,1
NM_053025,0,1,0,1,0,1,1,1
NR_110429,0,-1,0,0,0,1,1,1
NM_016249,0,0,0,0,0,1,1,1
NM_181724,0,1,0,0,-1,1,1,1
NM_015009,-1,0,-1,-1,0,1,1,1
NM_000064,0,0,0,0,-1,1,1,1
NM_024579,0,0,1,1,0,1,1,1
NR_024342,0,1,1,1,1,1,1,1
NM_000993,1,-1,0,0,-1,1,1,1
NM_001007074,1,-1,-1,0,0,1,1,1
AK054921,-1,-1,-1,1,-1,1,1,1
NM_001295,0,1,0,0,-1,1,1,1
NM_001099401,-1,0,1,0,0,1,1,1
NM_032784,0,0,0,1,0,1,1,1
NM_170746,0,0,0,-1,0,1,1,1
NR_004384,0,1,1,1,1,1,1,1
NM_002206,0,-1,1,-1,-1,1,1,1
NM_001302688,-1,1,0,1,0,1,1,1
NM_019043,0,1,0,0,-1,1,1,1
NM_001734,0,1,1,1,-1,1,1,1
NM_014899,0,-1,-1,-1,-1,1,1,1
NM_001005271,0,1,0,1,1,1,1,1
NM_022551,1,-1,0,0,0,1,1,1
NR_110428,0,0,0,0,0,1,1,1
NM_201397,0,1,0,0,0,1,1,1
BC050602,1,0,0,-1,1,1,1,1
NM_004776,0,0,1,0,1,1,1,1
NM_002306,-1,-1,-1,-1,-1,1,1,1
NM_013230,1,-1,1,0,1,1,1,1
NM_001024465,1,1,-1,0,0,1,1,1
NM_001611,-1,1,1,1,1,1,1,1
NM_181526,-1,0,1,0,0,1,1,1
NM_006933,1,1,1,-1,0,1,1,1
NM_005768,0,1,0,0,0,1,1,1
NM_002231,-1,-1,0,0,-1,1,1,1
NM_014033,-1,1,0,1,-1,1,1,1
NM_000358,0,-1,1,-1,0,1,1,1
NM_000891,1,0,-1,-1,-1,1,1,1
NM_001069,0,1,1,1,0,1,1,1
NM_001190487,0,1,1,1,0,1,1,1
NM_006432,0,1,1,1,0,1,1,1
NR_119376,1,1,1,0,1,1,1,1
NM_003255,-1,1,1,-1,-1,1,1,1
NM_004152,0,1,1,1,1,1,1,1
NM_139022,0,0,0,0,0,1,1,1
NM_001014,1,-1,0,0,0,1,1,1
NM_000978,1,-1,0,0,0,1,1,1
NM_031946,1,0,0,1,1,1,1,1
AK023417,0,0,-1,1,0,1,1,1
NR_003271,0,1,1,1,1,1,1,1
NM_012306,0,1,1,1,1,1,1,1
NM_000887,-1,0,0,0,-1,1,1,1
NM_201397,0,0,0,0,0,1,1,1
NM_004068,0,1,1,1,1,1,1,1
NM_000022,0,0,1,0,1,1,1,1
NM_181078,1,1,0,1,1,1,1,1
NM_003062,0,1,1,1,0,1,1,1
NM_173653,0,1,0,1,1,1,1,1
NR_110429,0,-1,0,-1,0,1,1,1
NM_030802,0,1,1,1,0,1,1,1
NM_182915,0,0,0,0,0,1,1,1
NM_014624,-1,-1,1,-1,0,1,1,1
NM_002127,0,0,0,0,-1,1,1,1
NR_023343,0,1,1,1,0,1,1,1
NM_022748,0,1,1,1,1,1,1,1
NM_003956,1,-1,-1,0,-1,1,1,1
NM_001023,1,0,0,0,-1,1,1,1
NM_006750,0,0,1,0,0,1,1,1
NM_006308,-1,1,-1,-1,0,1,1,1
NM_001005291,-1,0,1,0,-1,1,1,1
NM_001270458,0,1,0,1,1,1,1,1
NM_000308,0,-1,0,0,-1,1,1,1
NM_004308,0,1,0,0,1,1,1,1
NM_000454,0,1,1,1,1,1,1,1
NM_016274,0,-1,-1,-1,-1,1,1,1
NM_007326,0,-1,0,0,0,1,1,1
NM_017901,-1,0,0,1,-1,1,1,1
NM_032784,0,0,0,1,0,1,1,1
NM_017458,0,0,1,0,-1,1,1,1
NM_016170,0,1,1,1,0,1,1,1
NM_001243042,0,1,0,0,0,1,1,1
NM_004530,0,-1,-1,-1,0,1,1,1
NM_003380,1,-1,1,-1,-1,1,1,1
NM_012232,0,-1,1,-1,-1,1,1,1
NM_004585,0,0,0,0,-1,1,1,1
NM_001162371,0,1,1,0,-1,1,1,1
NM_053275,1,-1,-1,-1,0,1,1,1
NM_001166034,0,0,0,0,1,1,1,1
NM_001920,-1,-1,-1,-1,-1,1,1,1
NM_001733,1,-1,1,-1,-1,1,1,1
NM_032603,0,0,1,-1,-1,1,1,1
