,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
CD358374,0,0,0,0,0,0,1,0
NM_000986,0,0,0,1,1,0,1,0
M29548,0,-1,0,0,-1,0,1,0
NM_003801,-1,1,1,0,0,0,1,0
NM_183352,0,0,1,0,1,0,1,0
NM_006380,0,0,-1,0,-1,0,1,0
NM_014798,0,0,0,1,0,0,1,0
XM_006718102,0,1,1,0,0,0,1,0
BM559346,0,0,0,0,0,0,1,0
NM_000987,1,-1,-1,0,0,0,1,0
NM_021130,0,0,0,0,1,0,1,0
NM_013341,0,1,1,1,-1,0,1,0
NM_022551,1,-1,-1,-1,-1,0,1,0
AB529246,0,0,0,0,0,0,1,0
NM_004838,0,-1,-1,1,-1,0,1,0
NM_001190460,0,0,0,0,0,0,1,0
NM_000991,1,0,0,0,0,0,1,0
NM_001997,0,0,0,0,0,0,1,0
NM_006156,0,1,0,0,1,0,1,0
AY444749,0,0,-1,1,0,0,1,0
NM_031467,0,0,0,0,0,0,1,0
XM_006716222,0,0,-1,-1,-1,0,1,0
NR_126028,0,0,0,0,0,0,1,0
NM_006658,0,1,0,1,0,0,1,0
NM_016404,0,0,0,0,0,0,1,0
NM_000993,1,-1,-1,0,-1,0,1,0
NM_025029,1,0,0,0,0,0,1,0
NM_001006,0,-1,-1,-1,-1,0,1,0
NM_031894,0,1,0,1,0,0,1,0
NM_000981,0,-1,-1,0,-1,0,1,0
AB209135,0,1,1,0,0,0,1,0
NM_004913,0,1,1,0,0,0,1,0
NM_012264,0,-1,0,0,0,0,1,0
NM_007103,0,0,0,0,0,0,1,0
NM_001008529,0,1,1,1,0,0,1,0
NM_002952,1,0,0,-1,0,0,1,0
NM_004231,1,0,0,0,0,0,1,0
NM_001145260,0,0,0,0,0,0,1,0
NM_001020,0,-1,-1,-1,-1,0,1,0
NM_005801,0,-1,0,0,0,0,1,0
NM_001024662,0,-1,0,0,0,0,1,0
NM_002157,0,-1,0,-1,-1,0,1,0
NM_001031,0,0,-1,0,0,0,1,0
AK130582,1,0,-1,0,0,0,1,0
CR542069,0,-1,-1,-1,-1,0,1,0
NM_001014763,0,0,1,1,1,0,1,0
NM_001030,0,-1,-1,-1,-1,0,1,0
NM_001145722,0,-1,-1,1,-1,0,1,0
NR_125362,0,0,-1,1,0,0,1,0
NM_024537,0,0,1,1,0,0,1,0
NM_003134,0,0,1,1,0,0,1,0
NM_001293798,0,1,1,0,0,0,1,0
NM_033138,-1,-1,0,0,0,0,1,0
AK022340,0,-1,0,-1,0,0,1,0
NM_000988,0,-1,0,-1,-1,0,1,0
NM_032017,0,-1,-1,-1,0,0,1,0
NM_000980,1,-1,-1,0,0,0,1,0
NM_006868,0,0,1,-1,-1,0,1,0
NM_001007022,0,0,-1,1,0,0,1,0
NM_001001560,0,-1,0,0,1,0,1,0
NM_030885,0,1,0,0,0,0,1,0
NM_004161,0,0,0,0,0,0,1,0
NM_024954,0,-1,1,-1,-1,0,1,0
NM_032356,0,0,1,1,0,0,1,0
NM_213611,0,0,0,0,0,0,1,0
BC015386,0,0,-1,1,0,0,1,0
NM_017549,0,-1,0,0,-1,0,1,0
NM_033452,0,-1,-1,-1,-1,0,1,0
NM_015920,0,0,1,0,0,0,1,0
NM_001005354,0,0,0,0,0,0,1,0
NM_213606,0,1,-1,1,1,0,1,0
NM_001034996,0,0,0,0,0,0,1,0
NM_002419,0,0,1,0,0,0,1,0
NM_001019,0,-1,0,-1,-1,0,1,0
NM_001015,0,-1,-1,0,0,0,1,0
NM_024299,0,0,1,1,0,0,1,0
HV444967,0,1,0,1,1,0,1,0
NM_001404,0,-1,-1,-1,-1,0,1,0
NM_015921,0,1,0,0,0,0,1,0
NM_001402,0,-1,0,0,-1,0,1,0
NM_000976,1,0,-1,0,0,0,1,0
NM_000982,0,-1,0,0,-1,0,1,0
NM_001019,0,-1,0,-1,-1,0,1,0
NM_002512,0,1,1,-1,1,0,1,0
NM_021130,1,0,1,0,1,0,1,0
NM_000984,0,-1,0,-1,-1,0,1,0
NM_024895,0,0,-1,1,0,0,1,0
NM_007104,0,-1,0,0,0,0,1,0
NM_005340,0,-1,-1,1,1,0,1,0
NM_000982,1,-1,-1,0,0,0,1,0
NM_031286,0,0,1,0,1,0,1,0
BC001183,0,0,-1,1,0,0,1,0
NM_152264,0,0,0,0,0,0,1,0
NM_020680,0,1,0,0,0,0,1,0
NM_018955,0,0,0,1,1,0,1,0
NM_001862,0,0,0,1,0,0,1,0
NM_001001479,0,0,-1,1,1,0,1,0
NR_103746,0,1,1,0,0,0,1,0
NM_005005,0,0,0,1,1,0,1,0
NM_001011,0,-1,0,0,0,0,1,0
NM_001004,1,-1,-1,-1,-1,0,1,0
NM_001018,1,-1,-1,0,0,0,1,0
NM_001037808,0,-1,0,0,1,0,1,0
NM_001690,0,1,1,1,1,0,1,0
NM_001017,0,-1,-1,0,0,0,1,0
